"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"109";149201094110;29249170550;12035992330;"1_ERCAC";"19";"2_Affaires_directes";"3_Sante";169231675940;21254581050;1497481.79470532;1603871.51;923485;1939255.19365448;2149046.58;1419230;1794478.34217755;1917500.58;1166229;2299011.79066819;2387357.86;1304596;1504377.63370675;1581813.39;699970;128035;4413010;0;61560;14820;153900;6849845;0;73410;18995;159655;5399700;0;255265;16525;171990;6075590;0;252680;22720;90910;3357970;0;40345;10625
"11";0;419688;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";419688;0;1050.91547255414;1505.1;726;1275.10409233438;2071.66;891;789.674779951999;1238.84;712;1030.56760202592;2228.41;282;1754.9972919144;2453.72;521;50;3550;0;10;20;45;4410;0;0;0;70;3465;0;10;15;80;1305;0;25;0;60;2540;0;5;0
"110";4163796;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";4163796;0;5784.36152143522;6100.84;3462;6289.37366210604;6382.56;3811;9376.01593925333;6813.99;2448;6572.34343137235;5929.36;4252;12533.6846582304;6271.36;2550;920;16215;0;75;100;1395;17390;0;225;45;1065;8785;0;2320;70;580;17345;0;3275;60;175;12470;0;65;40
"111";326655;146034;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";472689;0;505.91582624737;719.64;523;745.341266960967;826.22;645;661.142795184143;1205.1;632;1227.14678454049;1581.96;1080;1842.39628016624;3348.85;963;5;2610;0;0;0;5;3195;0;10;15;5;3155;0;0;0;20;4125;0;1225;30;30;4725;0;60;0
"112";0;0;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";0;0;14.152069064121;0;0;201.223607430337;0;0;68.0953660451991;0;0;246.608281373055;0;0;55.2784134738384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"113";82080;10080;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";92160;0;741.465732431379;940.73;611;996.87179889032;926.82;431;204.786686870696;295.84;169;42.6720883572038;64.5;118;240.504188688515;240.31;111;40;3000;0;0;15;0;2125;0;0;30;0;845;0;0;0;0;590;0;0;0;0;540;0;15;0
"114";1331486;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1331486;0;2854.1431261689;4793.73;1338;1315.35198027986;2205.89;1978;4297.98365304035;5545.98;2032;1618.79817169045;2799.13;1495;1812.54101231011;2565.85;1178;30;6540;0;60;60;35;9855;0;0;0;15;9805;5;335;0;15;7415;0;25;20;15;5860;0;15;0
"115";169260;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";169260;0;730.603724017575;1670.1;503;821.30825561523;1771.19;706;621.832153470974;355.53;255;477.014924135006;311.52;397;210.562740677741;160.5;154;450;2065;0;0;0;900;2615;0;0;15;0;1250;0;10;15;25;1945;0;0;15;0;770;0;0;0
"116";156464;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";156464;0;1939.53334885656;1914.18;582;860.923627549131;1054.21;643;625.076785617934;969.85;66;1730.21437509461;1382.92;375;2750.80897873654;881.21;112;50;2810;0;20;30;25;3175;0;15;0;0;290;0;30;10;35;1830;0;0;10;15;520;0;10;15
"117";18649188;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";18649188;0;13062.5206080414;16612.49;12204;11341.014137135;11602.26;8578;13925.649362323;15630.63;8337;8615.65343177336;10554.13;5895;5691.71906715004;4054.11;1697;1550;57590;0;1700;180;2470;39895;0;435;90;2835;31000;0;7725;125;1495;24225;0;3680;75;130;8305;0;25;25
"118";27024921;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";27024921;0;13702.3632884881;18165.16;13031;16896.6902248189;23520.45;19488;10863.9731212821;9892.56;5397;6964.45201863853;7752.6;5582;4483.16551288293;6965.13;4165;1320;61550;0;2085;200;765;77245;0;19190;240;215;26630;0;40;100;80;26755;0;975;100;95;20680;0;0;50
"119";0;833220;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";833220;0;931.655310543774;2715.43;1080;1677.2490409604;2676.76;1644;1307.47496407452;1346.17;1030;8964.5517513106;3486.04;1112;21270.2101459333;3523.86;1306;0;5395;0;5;0;0;8185;0;5;30;30;5120;0;0;0;30;4895;0;595;40;20;5795;0;715;0
"12";0;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";0;0;271.717521975521;0;0;1365.12736604475;0;0;480.32847879049;0;0;595.895417006978;0;0;1269.77839841086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"120";1399368;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1399368;0;3345.58395737967;4482.49;2573;2245.66517564258;2462.44;1055;3601.59065225263;5679.37;954;3074.64728610102;4190.95;1844;798.631493014348;832.5;606;600;12195;0;30;40;485;4740;0;0;50;505;4150;0;80;35;645;8515;0;25;35;30;3000;0;0;0
"121";0;1000816;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1000816;0;7126.63418623614;16551.63;2932;1258.34124883241;3545.58;2117;2422.20567767532;1666.76;734;966.425779210914;1503.48;949;495.646692214534;781.72;316;20;14185;0;420;35;10;10575;0;0;0;5;3330;0;320;15;0;4730;0;15;0;0;1580;0;0;0
"122";0;1565424;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1565424;0;8939.95822658945;13626.94;3371;2711.89608855359;5879.99;3822;4803.17898189517;2581.47;2033;1394.62179303942;1928.34;965;972.998568744854;1358.76;680;20;13470;0;3350;15;15;16800;0;2295;0;20;7675;0;2445;25;15;4770;0;40;0;5;3395;0;0;0
"123";0;71050;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";71050;0;3557.36534510672;2083.61;636;951.33320451684;879.57;492;387.118105999928;360.88;293;0;0;0;0;0;0;69;1839;0;0;0;0;1476;0;0;0;0;879;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";0;1703106;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1703106;0;3303.80588687071;3672.75;2068;8293.39970609873;6127.11;2171;4823.72066343943;5834.89;2251;3220.68507380534;2845.8;1430;1135.12806251701;6955.62;2593;0;9940;0;400;0;30;7750;0;3060;15;10;6045;0;5185;15;10;4080;0;3045;15;0;12895;0;55;15
"126";0;36654072;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";36654072;0;37052.5304858913;51150.02;18363;26665.6308403881;29398.31;16950;23621.3961868127;29250.48;10899;29310.5713862263;26166.77;12387;13087.1212998539;22312.93;8533;240;87770;0;3510;295;255;83155;0;1175;165;450;49915;0;4040;90;440;57280;0;4075;140;205;39730;0;2685;45
"127";0;40299857;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";40299857;0;33296.4009397801;38552.72;18616;40997.9357951576;45197.05;21697;28304.0154578269;34270.11;12982;30311.9355109064;34593.95;16094;13600.3118092623;25401.17;10730;505;91740;0;550;285;520;103250;0;4520;195;280;57365;0;7185;80;180;79190;0;1010;90;180;53230;0;170;70
"128";3113040;10730832;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";13843872;0;16248.1672603222;14081.62;7369;14891.7840377748;21685.94;6977;18378.8862706203;22605.81;10687;13480.5613709912;12962.87;5233;7426.47633417558;27250.74;6358;120;33955;0;2755;15;45;32665;0;2145;30;55;49365;0;3985;30;75;24130;0;1915;45;25;30835;0;930;0
"129";0;3794172;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";3794172;0;5071.65540074767;8882.02;3474;7454.42784114318;13979.62;6550;4160.69017855181;4734.58;2186;3280.09490103853;4381.97;2644;1235.77417168151;2903.11;1430;95;16285;0;950;40;75;27205;0;5455;15;60;10380;0;470;20;75;13035;0;105;5;5;7135;0;10;0
"13";0;0;0;"1_ERCAC";"4";"2_Affaires_directes";"3_Sante";0;0;1321.41819792941;0;0;822.186863792516;0;0;223.978750370107;0;0;11.8199852367988;0;0;9.95996358582077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"130";54912;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";54912;0;366.752391454705;621.53;273;186.050238259793;408.18;338;522.210373312141;1127.99;797;0;0;0;0;0;0;12;804;0;3;0;0;1002;0;12;0;6;2364;0;21;0;0;0;0;0;0;0;0;0;0;0
"131";10032;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";10032;0;702.235831863435;693.81;456;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"132";344924;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";344924;0;990.275543272197;1354.91;686;1275.66579559096;1708.22;868;906.208208432949;1284.93;947;1630.71326895092;1575.57;487;334.551360298014;449.57;266;15;3375;0;25;15;35;4290;0;0;15;0;4685;0;35;15;70;2330;0;35;0;0;1325;0;5;0
"133";0;8288460;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";8288460;0;9427.24484778953;14257.22;5434;13266.3877276415;23747.61;6909;14337.6743014606;14948.92;6381;11765.7792117098;10628.77;3597;10817.0252236785;24530.92;8377;50;25015;0;2075;30;5;23970;0;10570;0;140;31400;0;355;10;150;17530;0;290;15;40;41160;0;655;30
"134";1022010;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1022010;0;3372.28531386904;4663.8;1830;1875.78513409028;3321.06;1393;1888.77909088982;2836.24;1708;3172.36075044736;3462.6;1023;1667.64754946521;2422.55;316;110;9010;0;0;30;25;6925;0;0;15;50;8445;0;45;0;85;4255;0;735;40;40;1535;0;5;0
"135";77029569;4491273;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";81520842;0;24656.1275832925;31987.15;20265;26920.8432461194;38520.85;21899;19642.8979943236;23004.04;14161;25936.3877741839;34223.96;18940;20255.8943487657;31878.88;9476;1410;92135;0;7505;275;1450;106280;5;1585;175;545;65845;0;4230;185;1070;90430;0;2865;335;775;46075;0;400;130
"136";1568;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";1568;0;107.563831058655;186.23;224;0;0;0;0;0;0;0;0;0;0;0;0;5;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"137";332652;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";332652;0;1800.82604598358;2870.85;1434;1297.63216537383;2066.43;564;1002.79848438987;1070.52;493;3136.30588721624;2109.72;347;1200.69884874455;716.44;80;1315;5825;0;0;30;1370;1420;0;0;30;1050;1080;0;330;5;430;1260;0;45;0;40;350;0;0;10
"138";0;93138;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";93138;0;173.492138022098;188.49;180;253.256453076619;410.26;449;1212.48419889419;490.68;265;231.23556901523;366.36;236;172.618849736456;270.45;504;5;895;0;0;0;30;2215;0;0;0;5;1290;0;0;30;10;1170;0;0;0;5;2515;0;0;0
"139";0;13556224;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";13556224;0;14273.9166961969;16572.84;10342;13722.0990952541;17850.35;9086;13838.2997137359;13152.8;7105;10263.9749689518;11734.26;7727;5912.72191798943;12149.74;6572;115;47670;0;3865;60;120;40100;0;5110;100;245;33080;0;2130;70;140;34315;0;4155;25;85;32690;0;85;0
"140";767250;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";767250;0;1489.00784652698;1269.87;884;1390.96497523054;1472.67;903;1155.96345728514;1369.55;1995;977.42998953523;813.48;799;326.635097522139;615.19;534;55;4305;0;0;60;60;4420;0;20;15;25;9925;0;10;15;65;3890;0;15;25;0;2665;0;5;0
"141";4645660;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";4645660;0;2849.862277969;4616.86;3321;5778.5315817773;6966.45;5640;8298.68317869184;22389.23;4620;5119.1031643664;6946.28;2624;6559.99643656116;4153.8;2085;45;15045;0;1455;60;55;27705;5;360;75;65;22740;0;280;15;70;12945;0;55;50;20;9620;0;785;0
"142";729964;0;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";729964;0;3249.58492368487;3497.06;1462;2461.17601335538;2695.49;1289;2020.21998554026;1891.8;447;641.041822631821;1151.64;986;671.552699277831;646.85;267;110;7160;0;10;30;40;6375;0;0;30;1005;1215;0;0;15;20;3605;0;1305;0;590;745;0;0;0
"143";120815;0;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";120815;0;520.656360960035;574.53;196;788.175703799885;336.99;664;321.789489846934;597.22;465;1506.04362038976;854.42;73;143.391465864097;189.98;257;35;915;0;30;0;0;3220;0;100;0;15;2310;0;0;0;75;290;0;0;0;0;1285;0;0;0
"144";3836005;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";3836005;0;8490.40474729603;6073.15;3538;5668.28355474903;7520.91;3218;4191.50500740977;4172.41;2948;6078.29791703812;5912.44;2404;3175.51709223476;3549.23;2047;820;9630;0;7115;125;1055;13375;0;1595;65;1050;13645;0;20;25;425;9965;0;1615;15;80;10090;0;55;10
"145";79008;0;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";79008;0;33.4148853309033;63.15;148;483.385324491016;1274.61;719;323.150005702307;319.79;431;427.872154725348;566.42;324;392.365932608291;103.68;24;0;740;0;0;0;0;2105;0;1490;0;5;2150;0;0;0;0;1620;0;0;0;5;115;0;0;0
"146";1366164;4932;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";1371096;0;3667.86996674239;2938.66;1171;2881.417732042;3986.75;1799;2427.32297702408;2302.97;888;1967.89205735775;2646.1;812;4568.38537436754;2418.89;262;40;5560;0;180;75;20;6250;0;2680;45;55;4315;0;10;60;600;3460;0;0;0;80;1200;0;0;30
"147";151469360;17299800;3536848;"1_ER66";"21";"2_Affaires_directes";"3_Sante";163617664;8688344;24729.2540166657;26917.13;16973;26670.2682933614;27842.97;16776;24188.4737913692;19369.13;12207;40958.9910760703;46987.31;21260;18294.0400628229;14930.94;9672;2280;79730;0;2625;230;1970;74370;0;7230;310;1305;56955;0;2475;300;1930;101855;10;2250;255;1040;43055;0;4085;180
"148";413270;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";413270;0;1505.45132980631;1475.47;978;1052.56865620113;1190.24;785;861.825828506399;1030.63;465;730.497928296647;1207.08;450;202.609543549879;478.55;212;30;4835;0;10;15;30;3895;0;0;0;15;2295;0;0;15;5;2235;0;10;0;5;1055;0;0;0
"149";0;177293896;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";177293896;0;84601.7075833377;153239.88;62297;77937.0210696135;142215.94;60063;72521.7076895935;94786.7;40706;78900.1762086064;131687.31;40530;62677.8415509088;133719.29;42988;475;300995;0;9810;205;760;291330;0;7900;325;505;197120;0;5630;275;540;192800;0;9145;165;300;211520;0;3075;45
"15";22116934414;10932151869;232067714;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";33281153997;0;521679.207829618;802997.51;379130;446356.839140226;525468.42;310172;467533.693772315;569170.85;294024;480463.748921546;583067.53;299094;297962.664599835;485517.68;186363;13870;1812375;0;66230;3175;13375;1463860;0;70880;2745;16535;1378635;0;72285;2665;14920;1385200;0;91910;3440;6830;909935;0;13610;1440
"150";9650345;2074104;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";11724449;0;11409.2217620166;16207.81;8201;8785.10972179946;12258.32;7897;6620.81318947244;8129.91;3681;19492.1927806767;32885.56;5066;3202.14676001737;9566.96;3962;265;40290;0;345;105;165;36970;0;2235;115;185;18055;0;50;115;170;23845;0;1200;115;55;19660;0;40;55
"151";412875;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";412875;0;2986.55536757098;926.41;385;452.138068164483;755.31;961;1021.8468787005;1859.57;1002;524.454231666249;1094.6;621;639.432124499826;2022.94;334;40;1220;0;650;15;60;4745;0;0;0;85;4850;0;75;0;40;3065;0;0;0;75;1585;0;0;10
"152";49219082;0;1171038;"1_ERMNSPF";"22";"2_Affaires_directes";"3_Sante";50390120;0;9272.75301722839;12687.22;7634;10718.4648293488;7777.98;4651;15597.1162453218;11198.25;5718;20793.1560717875;30432.22;11136;15029.7544602633;23295.81;6347;1230;36730;0;125;85;565;22545;0;45;100;230;28095;0;165;100;1525;53755;5;245;150;610;30865;0;155;105
"153";0;59535144;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";59535144;0;37292.3724990056;45386.49;21318;28799.4368448271;39385.8;24727;22574.2932653207;22476.37;15347;25349.6134670058;27219.89;16606;11356.316008491;19051.07;7541;2015;103285;0;1010;280;630;122195;0;610;200;360;74490;0;1725;160;445;81520;0;840;225;150;37145;0;330;80
"154";4401573;0;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";4401573;0;9248.6491103108;9147.1;3943;4411.64770773314;5979.97;2903;7760.37651574194;5869.72;3490;8036.37306666319;8089.73;3200;3675.46048073045;6802.29;4141;180;19375;0;115;45;135;14300;0;50;30;130;17155;0;60;105;70;15590;0;325;15;40;20535;0;95;35
"155";0;56917600;0;"1_ER31";"5";"2_Affaires_directes";"3_Sante";56917600;0;28879.2778317158;28023.78;15280;25638.691545422;25858.89;14359;25931.6685243069;21076.93;12790;29576.6832249017;26702.59;14799;27782.6720714873;34695.82;13919;295;73280;0;2585;240;450;67090;0;4115;140;410;55455;0;7975;110;465;71910;5;1450;165;435;68550;0;490;120
"156";53891814;13119730;7871838;"1_ER31";"24";"2_Affaires_directes";"3_Sante";74883382;0;43504.8313985215;36593.78;23285;39609.0096507256;44448.84;26834;27316.5838267838;23817.3;18712;39352.5792207805;46267.92;22225;21285.0454439814;16941.67;9865;5295;109355;0;1390;385;4080;128610;10;1035;435;3735;84175;0;5265;385;3370;93775;5;13730;245;1890;47195;0;40;200
"157";0;2806069;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";2806069;0;3571.32748708776;6068.35;3762;6863.36799338054;8103.25;3937;2202.47076155502;3790.07;1908;3611.23911368982;5145.65;3464;1676.9303832646;1850.27;752;90;18695;0;25;0;115;19460;0;80;30;20;9520;0;0;0;0;17270;0;35;15;40;3710;0;0;10
"158";0;190740;95370;"1_ER31";"24";"2_Affaires_directes";"3_Sante";286110;0;3410.17012659188;2688.09;1817;2109.92127883472;3043.03;632;634.712557173312;1008.16;49;531.383850466962;405.16;231;180.818275877564;157.45;76;495;8575;0;0;15;95;3040;0;25;0;15;225;0;5;0;0;1140;0;0;15;0;380;0;0;0
"159";959148;0;0;"1_ER31";"13";"2_Affaires_directes";"3_Sante";959148;0;0;0;0;0;0;0;0;0;0;7783.00431623957;9861.31;7325;3401.06286836855;2593.01;1556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366;7332;0;6940;12;194;2910;0;4;4
"16";707731812;102482460;16075680;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";826289952;0;53207.7926747618;70250.2;30978;89729.5346637924;106962.17;33384;143031.519695335;178218.51;47393;119674.270185776;104009.19;45169;55641.5027767717;93554.08;44022;2660;144190;0;7730;310;2485;142745;0;21250;440;3385;182490;0;50720;370;4135;193045;0;28235;430;1655;207920;0;10240;295
"160";389376;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";389376;0;1646.96255901617;698.79;705;834.179897127519;977.8;865;608.517547156015;344.4;609;2243.84330580719;1410.36;843;767.483522838666;1166.2;1034;0;3435;0;0;90;0;4295;0;10;20;235;2800;0;0;10;35;4100;0;0;80;65;5105;0;0;0
"161";8222760;0;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";8222760;0;14280.7087742024;19717.24;9596;5569.03745758249;8821.21;5955;3306.39647928644;5427.91;4002;5226.77494984263;6945.58;4271;4623.0359038576;5860.09;2280;310;42465;0;5085;120;150;29520;0;15;90;105;19875;0;30;0;185;21125;0;15;30;185;8370;0;2800;45
"162";0;839186;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";839186;0;3448.32364988231;3090.41;1931;2110.2869079118;2536.33;1695;890.345519001669;1138.01;1256;1967.74094069986;1324.35;1341;425.840766959153;526.89;183;80;9530;0;5;40;55;8385;0;25;10;10;6270;0;0;0;30;6640;0;25;10;25;890;0;0;0
"163";9;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";9;0;0;0;0;0;0;0;0;0;0;122.279638853885;0;2;73.8687039739488;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0
"164";372696;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";372696;0;197.694047702481;396.07;87;272.305062381533;571.85;356;851.25679349926;1506.19;957;2168.67099677646;1609.5;745;1956.33875604606;3016.41;1371;30;405;0;0;0;50;1730;0;0;0;20;3755;0;1010;0;95;3600;0;0;30;20;6780;0;55;0
"165";0;0;2100;"1_ER31";"25";"2_Affaires_directes";"3_Sante";2100;0;0;0;0;0;0;0;0;0;0;73.8365219279374;36.54;14;270.778045867172;162.15;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;572;0;0;0
"166";413763;0;121695;"1_ER31";"25";"2_Affaires_directes";"3_Sante";535458;0;1742.16904911875;2615.81;637;4874.47526065279;3755.15;2027;326.05044140157;565.67;195;381.781233742239;700.62;489;1013.86027349311;646.58;129;65;3100;0;15;5;80;9945;0;40;70;50;925;0;0;0;25;2410;0;10;0;20;610;0;0;15
"167";232463675;26739345;26257555;"1_ER31";"25";"2_Affaires_directes";"3_Sante";285460575;0;122234.86175154;91534.35;57377;112232.665188983;72306.14;45690;102535.741482726;74055.75;46219;142807.780835052;110771.86;57992;102794.789714249;103014.09;33617;7270;277170;10;1430;1005;6390;219610;5;1510;935;6540;215235;25;8570;725;13575;264940;15;10380;1050;5955;158950;5;2865;310
"168";212082;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";212082;0;590.639400185345;673.34;729;796.560540673485;984.89;433;724.225907286369;1039.31;850;194.180576218263;352.69;434;585.33561028957;186.7;273;0;3630;0;15;0;10;2145;0;0;10;0;4245;0;5;0;20;2150;0;0;0;0;1350;0;0;15
"169";0;201524;0;"1_ER31";"26";"2_Affaires_directes";"3_Sante";201524;0;410.068835296442;605.36;574;464.730256989663;791.93;611;768.691248388879;544.67;257;360.368029519013;490.44;352;579.499982675629;643.8;634;5;2865;0;0;0;5;3050;0;0;0;0;1270;0;0;15;5;1755;0;0;0;0;3170;0;0;0
"17";0;83952;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";83952;0;2880.37532931996;1818.35;618;4257.60258349179;1361.41;1131;0;0;0;0;0;0;0;0;0;4;1188;0;32;12;8;2028;0;220;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"170";1892992;0;174896;"1_ER31";"24";"2_Affaires_directes";"3_Sante";2067888;0;3982.47736326344;5578.12;1041;2559.83334189605;2776.03;2397;4578.45976004927;3524.94;3628;3815.13693564813;3957.05;1981;3400.61965614471;3519.5;1241;70;3610;0;1515;10;30;11920;5;0;30;85;18020;0;35;0;1155;8600;0;90;60;295;4045;0;1835;30
"171";432858;0;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";432858;0;517.277124480173;783.11;1948;677.670460589414;1027.78;1045;610.119583423981;1072.34;311;911.563042680203;1251.14;334;479.026233820396;451.38;159;15;9725;0;0;0;15;5205;0;5;0;75;1480;0;0;0;90;1565;0;0;15;10;785;0;0;0
"172";294946;0;0;"1_ER31";"13";"2_Affaires_directes";"3_Sante";294946;0;311.923748176953;627.31;452;600.167720380789;937.09;434;1181.54142655845;1894.24;1391;2365.66535424947;2220.86;820;204.407015346579;393.22;217;60;2200;0;0;0;10;2150;0;10;0;50;6870;0;35;0;105;3960;0;20;15;5;1080;0;0;0
"173";106485690;525889855;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";632375545;0;81513.2459526466;75903.73;40872;75392.4876868755;77193.12;40249;67730.1690725058;59469.37;36176;109468.406328066;97064.42;44690;57601.6088367204;66481.46;24830;3725;198540;0;1335;760;4650;188035;0;7910;650;2750;167335;0;10190;605;2215;215625;0;4810;800;1030;121505;0;1295;320
"174";32900127124;80170520916;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";113070648040;0;1628476.74319752;2214842.04;959488;1578893.94996349;2125750.74;981237;1391059.22754095;1582857.6;780176;1492295.58615409;1645561.35;807220;906120.134096664;1576865.89;656581;21455;4671325;340;98020;6300;18255;4779465;355;101915;6195;15175;3740685;310;140490;4220;17015;3864700;330;149875;4180;9825;3236425;130;34515;2010
"175";7711621907;23029550423;3631562;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";30744803892;0;678012.815504418;921521.79;403835;649765.697851835;829393.25;412529;571598.819734073;662236.26;356942;661323.052484264;725145.4;379640;413289.624663883;544316.09;262835;10155;1958110;75;46960;3875;9705;2015635;65;33790;3450;8550;1713310;70;60075;2705;8290;1821005;70;66120;2715;5000;1293980;25;14195;975
"176";18014604686;27267266130;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";45281870816;0;1224160.43900194;1966156.81;756354;1108276.82313667;1679734.17;707176;967074.031616581;1147452.66;538024;1124278.7843959;1531341.93;596379;576579.534218216;1247952.27;488345;10250;3668055;325;99485;3655;8095;3420445;430;104000;2910;6380;2533335;355;148110;1940;7255;2846475;360;125780;2025;3455;2405080;150;31925;1115
"177";716295;1165735;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1882030;0;2469.78739901776;149.82;101;4644.48325137052;77.33;179;1984.56048235184;356.08;73;3821.99257623693;1952.09;496;1313.26244215019;16200.8;13196;5;35;15;410;40;5;25;5;845;15;25;5;0;290;45;25;1975;5;445;30;10;65825;0;130;15
"178";25179;32046;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";57225;0;3598.94490624099;722.68;156;7974.3756858848;971.48;257;4591.26892520975;480.48;110;3891.2709711605;84.67;151;777.529666579123;595.67;89;10;420;5;300;45;15;255;10;990;15;25;20;5;480;20;20;0;0;710;25;5;310;0;115;15
"179";516705;6731130;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";7247835;0;15935.5520393757;7332.63;1722;8648.61489419062;7171.9;1498;8293.25113522937;1849.48;644;10478.85352011;7088.05;1671;4920.39437170473;19511.29;8430;170;6805;5;1480;150;165;7005;0;155;165;25;2360;5;745;85;245;7355;5;685;65;80;41835;0;200;35
"18";66671109079;8414615158;2360919955;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";77446644192;0;768921.298920588;767938.17;395498;828263.597239184;846419.8;424202;899420.678760743;814478.77;475523;1104602.4076929;1023699.99;540679;695412.426087374;684937.32;281515;59570;1891385;35;18515;7985;60440;1977145;30;76040;7355;64465;2200585;85;104150;8330;73610;2481900;60;138915;8910;32655;1354275;85;16050;4510
