"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Mnt_dep_2018";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Mnt_dep_2019";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Mnt_dep_2020";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Mnt_dep_2021";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Mnt_dep_2022";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"154";22048950;0;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";22048950;0;21330.44;9248.6491103108;9147.1;3950;10892.4;4411.64770773314;5979.97;2910;18075.33;7760.37651574194;5869.72;3495;17275.2;8036.37306666319;8089.73;3208;10305.34;3675.46048073045;6802.29;4147;111;17424;0;129;46;111;17424;0;129;46;111;17424;0;129;46;111;17424;0;129;46;111;17424;0;129;46
"155";0;284876000;0;"1_ER31";"5";"2_Affaires_directes";"3_Sante";284876000;0;69331.1;28879.2778317158;28023.78;15290;60502.86;25638.691545422;25858.89;14375;51074.78;25931.6685243069;21076.93;12803;67463.82;29576.6832249017;26702.59;14821;63457.65;27782.6720714873;34695.82;13930;411;67329;1;3323;155;411;67329;1;3323;155;411;67329;1;3323;155;411;67329;1;3323;155;411;67329;1;3323;155
"156";269659320;65647400;39388440;"1_ER31";"24";"2_Affaires_directes";"3_Sante";374695160;0;94192.2;43504.8313985215;36593.78;23301;98688.75;39609.0096507256;44448.84;26848;56957.82;27316.5838267838;23817.3;18727;88558.64;39352.5792207805;46267.92;22245;37907.62;21285.0454439814;16941.67;9875;3674;92695;3;4294;330;3674;92695;3;4294;330;3674;92695;3;4294;330;3674;92695;3;4294;330;3674;92695;3;4294;330
"157";0;14050645;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";14050645;0;10002.94;3571.32748708776;6068.35;3765;18340.3;6863.36799338054;8103.25;3944;6167.52;2202.47076155502;3790.07;1910;9535.29;3611.23911368982;5145.65;3469;3588.22;1676.9303832646;1850.27;755;53;13751;0;28;11;53;13751;0;28;11;53;13751;0;28;11;53;13751;0;28;11;53;13751;0;28;11
"158";0;956080;478040;"1_ER31";"24";"2_Affaires_directes";"3_Sante";1434120;0;7117.06;3410.17012659188;2688.09;1819;5223.6;2109.92127883472;3043.03;634;2589.1;634.712557173312;1008.16;49;929.52;531.383850466962;405.16;232;304.32;180.818275877564;157.45;78;121;2679;0;6;6;121;2679;0;6;6;121;2679;0;6;6;121;2679;0;6;6;121;2679;0;6;6
"159";1920240;0;0;"1_ER31";"13";"2_Affaires_directes";"3_Sante";1920240;0;0;0;0;0;0;0;0;0;0;0;0;0;18936.32;7783.00431623957;9861.31;7331;6147.78;3401.06286836855;2593.01;1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;5129;0;3473;8;280;5129;0;3473;8
"16";3544206210;513215550;80504400;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";4137926160;0;140566.97;53207.7926747618;70250.2;31039;223711.28;89729.5346637924;106962.17;33447;332849.08;143031.519695335;178218.51;47455;236897.26;119674.270185776;104009.19;45229;146893.78;55641.5027767717;93554.08;44091;2864;174390;0;23638;369;2864;174390;0;23638;369;2864;174390;0;23638;369;2864;174390;0;23638;369;2864;174390;0;23638;369
"160";1950720;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";1950720;0;3253.02;1646.96255901617;698.79;706;1823.63;834.179897127519;977.8;866;1518.44;608.517547156015;344.4;610;3918.06;2243.84330580719;1410.36;845;1789.59;767.483522838666;1166.2;1037;67;3955;0;2;40;67;3955;0;2;40;67;3955;0;2;40;67;3955;0;2;40;67;3955;0;2;40
"161";41178375;0;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";41178375;0;39543.78;14280.7087742024;19717.24;9602;15777.85;5569.03745758249;8821.21;5965;9298.41;3306.39647928644;5427.91;4009;13083.75;5226.77494984263;6945.58;4283;11843.91;4623.0359038576;5860.09;2286;187;24311;0;1590;57;187;24311;0;1590;57;187;24311;0;1590;57;187;24311;0;1590;57;187;24311;0;1590;57
"162";0;4201825;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";4201825;0;9340.61;3448.32364988231;3090.41;1935;5078.69;2110.2869079118;2536.33;1695;2065.87;890.345519001669;1138.01;1257;3951.93;1967.74094069986;1324.35;1343;943.81;425.840766959153;526.89;185;40;6352;0;11;12;40;6352;0;11;12;40;6352;0;11;12;40;6352;0;11;12;40;6352;0;11;12
"163";18;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";18;0;0;0;0;0;0;0;0;0;0;0;0;0;120;122.279638853885;0;2;60;73.8687039739488;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0
"164";1870370;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";1870370;0;593.75;197.694047702481;396.07;87;844.04;272.305062381533;571.85;356;2355.55;851.25679349926;1506.19;963;3959.71;2168.67099677646;1609.5;750;4694.32;1956.33875604606;3016.41;1373;43;3267;0;213;6;43;3267;0;213;6;43;3267;0;213;6;43;3267;0;213;6;43;3267;0;213;6
"165";0;0;4214;"1_ER31";"25";"2_Affaires_directes";"3_Sante";4214;0;0;0;0;0;0;0;0;0;0;0;0;0;109;73.8365219279374;36.54;14;382.09;270.778045867172;162.15;287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;0;0;0;0;301;0;0;0
"166";2075955;0;610575;"1_ER31";"25";"2_Affaires_directes";"3_Sante";2686530;0;4518.36;1742.16904911875;2615.81;638;10938.7;4874.47526065279;3755.15;2033;891.08;326.05044140157;565.67;195;1082.51;381.781233742239;700.62;492;1670.09;1013.86027349311;646.58;131;48;3410;0;13;18;48;3410;0;13;18;48;3410;0;13;18;48;3410;0;13;18;48;3410;0;13;18
"167";1162878075;133761105;131350995;"1_ER31";"25";"2_Affaires_directes";"3_Sante";1427990175;0;244156.34;122234.86175154;91534.35;57401;224476.97;112232.665188983;72306.14;45711;191113.74;102535.741482726;74055.75;46246;266922.56;142807.780835052;110771.86;58023;192436.71;102794.789714249;103014.09;33630;7947;227294;12;4953;805;7947;227294;12;4953;805;7947;227294;12;4953;805;7947;227294;12;4953;805;7947;227294;12;4953;805
"168";1068210;0;0;"1_ER31";"25";"2_Affaires_directes";"3_Sante";1068210;0;1288.53;590.639400185345;673.34;730;2021.15;796.560540673485;984.89;437;1770.77;724.225907286369;1039.31;861;545.27;194.180576218263;352.69;437;698.74;585.33561028957;186.7;274;6;2724;0;4;5;6;2724;0;4;5;6;2724;0;4;5;6;2724;0;4;5;6;2724;0;4;5
"169";0;1014675;0;"1_ER31";"26";"2_Affaires_directes";"3_Sante";1014675;0;1033.72;410.068835296442;605.36;578;1448.09;464.730256989663;791.93;617;1871;768.691248388879;544.67;258;866.39;360.368029519013;490.44;354;1203.15;579.499982675629;643.8;638;3;2439;0;0;3;3;2439;0;0;3;3;2439;0;0;3;3;2439;0;0;3;3;2439;0;0;3
"17";0;168000;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";168000;0;6387.41;2880.37532931996;1818.35;619;5820.59;4257.60258349179;1361.41;1131;0;0;0;0;0;0;0;0;0;0;0;0;6;1609;0;126;9;6;1609;0;126;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"170";9475080;0;875415;"1_ER31";"24";"2_Affaires_directes";"3_Sante";10350495;0;9773.84;3982.47736326344;5578.12;1042;6018.18;2559.83334189605;2776.03;2401;8297.99;4578.45976004927;3524.94;3631;7754.69;3815.13693564813;3957.05;1982;6700.07;3400.61965614471;3519.5;1243;327;9249;1;696;26;327;9249;1;696;26;327;9249;1;696;26;327;9249;1;696;26;327;9249;1;696;26
"171";2167140;0;0;"1_ER31";"24";"2_Affaires_directes";"3_Sante";2167140;0;1339.36;517.277124480173;783.11;1949;1720.14;677.670460589414;1027.78;1047;1681.31;610.119583423981;1072.34;311;2196.6;911.563042680203;1251.14;336;840.47;479.026233820396;451.38;159;41;3757;0;1;3;41;3757;0;1;3;41;3757;0;1;3;41;3757;0;1;3;41;3757;0;1;3
"172";1479180;0;0;"1_ER31";"13";"2_Affaires_directes";"3_Sante";1479180;0;939.21;311.923748176953;627.31;452;1589.6;600.167720380789;937.09;436;3126.12;1181.54142655845;1894.24;1395;6290.72;2365.66535424947;2220.86;823;559.25;204.407015346579;393.22;218;46;3262;0;13;3;46;3262;0;13;3;46;3262;0;13;3;46;3262;0;13;3;46;3262;0;13;3
"173";533266350;2632651770;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";3165918120;0;191473.57;81513.2459526466;75903.73;40936;188375.91;75336.4432599626;77193.12;40279;150432.7;67730.1690725058;59469.37;36240;237732.55;109468.406328066;97064.42;44758;122608.88;57601.6088367204;66481.46;24898;2874;178501;0;5109;627;2874;178501;0;5109;627;2874;178501;0;5109;627;2874;178501;0;5109;627;2874;178501;0;5109;627
"174";164620295260;401123250610;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";565743545870;0;4589529.66;1628476.74319752;2214842.04;960150;4423614.71;1578893.94996349;2125750.74;981890;3383496.6;1391059.22754095;1582857.6;780744;3538226.89;1492295.58615409;1645561.35;807954;2490350.92;906120.134096664;1576865.89;657008;16346;4061557;293;104969;4581;16346;4061557;293;104969;4581;16346;4061557;293;104969;4581;16346;4061557;293;104969;4581;16346;4061557;293;104969;4581
"175";38597776515;115266211335;18176490;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";153882164340;0;1912662.22;678012.815504418;921521.79;404217;1774711.31;649765.697851835;829393.25;412912;1380044.51;571598.819734073;662236.26;357338;1530750.27;661323.052484264;725145.4;380067;960226.93;413289.624663883;544316.09;263115;8340;1762271;61;44233;2744;8340;1762271;61;44233;2744;8340;1762271;61;44233;2744;8340;1762271;61;44233;2744;8340;1762271;61;44233;2744
"176";90119340025;136406436375;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";226525776400;0;3828948.21;1224160.43900194;1966156.81;756658;3444762.28;1108276.82313667;1679734.17;707463;2499153.85;967074.031616581;1147452.66;538347;3048283.74;1124278.7843959;1531341.93;596816;1890986.27;576579.534218216;1247952.27;488581;7087;2976263;324;101862;2329;7087;2976263;324;101862;2329;7087;2976263;324;101862;2329;7087;2976263;324;101862;2329;7087;2976263;324;101862;2329
"177";3585810;5835730;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";9421540;0;13140.82;2469.78739901776;149.82;101;11558.5;4644.48325137052;77.33;179;5052.55;1984.56048235184;356.08;73;8962.49;3821.99257623693;1952.09;501;18366.62;1313.26244215019;16200.8;13208;14;13590;5;424;29;14;13590;5;424;29;14;13590;5;424;29;14;13590;5;424;29;14;13590;5;424;29
"178";126060;160440;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";286500;0;8722.53;3598.94490624099;722.68;156;18367.4;7974.3756858848;971.48;257;9192.67;4591.26892520975;480.48;110;4465.57;3891.2709711605;84.67;151;1276.73;777.529666579123;595.67;90;15;202;4;519;24;15;202;4;519;24;15;202;4;519;24;15;202;4;519;24;15;202;4;519;24
"179";2586670;33696620;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";36283290;0;32004.75;15935.5520393757;7332.63;1722;27392.95;8648.61489419062;7171.9;1498;13678.67;8293.25113522937;1849.48;644;23360.7;10478.85352011;7088.05;1673;25411.85;4920.39437170473;19511.29;8445;137;13089;3;653;100;137;13089;3;653;100;137;13089;3;653;100;137;13089;3;653;100;137;13089;3;653;100
"18";333814886860;42132387740;11821241150;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";387768515750;0;1776624.8;768921.298920588;767938.17;396003;1870320.17;827947.077314607;846419.8;424807;1835712.12;899420.678760743;814478.77;476124;2276462.51;1104602.4076929;1023699.99;541492;1345490.02;695412.426087374;684937.32;281976;58148;1984030;59;70750;7415;58148;1984030;59;70750;7415;58148;1984030;59;70750;7415;58148;1984030;59;70750;7415;58148;1984030;59;70750;7415
"180";0;10755787770;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";10755787770;0;907873.62;348996.482620603;421278.18;185126;863221.74;331054.036212971;418755.46;192910;770703.5;333707.038544791;344724.99;169842;729097.3;334391.873906154;327216.36;163576;489221.55;194476.980897318;308508.58;141503;2798;824263;47;24715;1134;2798;824263;47;24715;1134;2798;824263;47;24715;1134;2798;824263;47;24715;1134;2798;824263;47;24715;1134
"181";0;6898940;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";6898940;0;15633.38;7563.02239199644;5151.93;2157;18639.38;8634.88495846705;8120.98;1611;6820.33;3762.17259332856;2357.17;974;7084.52;5143.80112897576;1814.71;1102;5629.92;3392.21093534234;2832.59;1160;62;6645;0;265;32;62;6645;0;265;32;62;6645;0;265;32;62;6645;0;265;32;62;6645;0;265;32
"182";0;14455220;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";14455220;0;21676.96;7896.25007110288;12915.61;4242;18773.37;7643.01063068819;6705.59;4420;11598.66;5565.45801103688;3723.79;3126;5358.75;2582.9871172887;2184.43;1412;1552.92;837.117087784775;867.51;437;83;13069;1;458;26;83;13069;1;458;26;83;13069;1;458;26;83;13069;1;458;26;83;13069;1;458;26
"183";0;17820;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";17820;0;1750.61;604.772378760338;972.88;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"184";59454640;259601510;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";319056150;0;69552.57;29947.6406456488;17319.39;10608;47186.78;20749.8453670861;19390.56;11223;33667.5;16944.7506288668;13207.3;9853;51208.14;23916.6041984321;20538.37;12091;34115.47;16450.9050956169;13383.56;7479;219;50327;3;616;89;219;50327;3;616;89;219;50327;3;616;89;219;50327;3;616;89;219;50327;3;616;89
"185";0;7945535;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";7945535;0;8319.6;3484.8278397845;3035.13;1425;7432.62;3266.42992213997;3291.37;2393;6156.81;2422.03683181903;2487.62;2128;6997.97;3182.7730705165;2618.25;1925;3176.4;1779.69406194302;1536.65;1532;43;9344;0;6;10;43;9344;0;6;10;43;9344;0;6;10;43;9344;0;6;10;43;9344;0;6;10
"186";0;828477780;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";828477780;0;98828.98;47154.1269934328;42469.94;21556;128662.11;60985.1912432603;50257.49;23901;94183.57;49375.4826569363;38234.91;15875;119182.56;62104.4181251635;47145.53;21068;67101.14;40751.7265594895;30172.62;12718;873;91601;3;2479;162;873;91601;3;2479;162;873;91601;3;2479;162;873;91601;3;2479;162;873;91601;3;2479;162
"187";76370580;89010000;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";165380580;0;85663.12;28183.9455014911;28423.98;6171;88923.29;36169.0190696852;24347.85;6605;70006.96;36937.6377051395;4708.08;2301;64501.19;25267.2144421768;13810.24;6121;61789.59;11079.6038434046;43745.68;14406;134;30699;21;4667;83;134;30699;21;4667;83;134;30699;21;4667;83;134;30699;21;4667;83;134;30699;21;4667;83
"188";8673000;2188900;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";10861900;0;41170.86;9288.12080276268;27238.78;1730;9179.64;3662.91964908649;4150.52;1047;7175.76;5243.46462019863;1857.89;1589;5335.79;3553.16599343891;1836.46;1017;11825.46;5268.45139337932;7546.15;2877;8;7636;3;604;9;8;7636;3;604;9;8;7636;3;604;9;8;7636;3;604;9;8;7636;3;604;9
"189";0;41427600;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";41427600;0;34319.41;12575.9489054678;12421.59;10280;29922.58;10778.8141934049;11390.21;7339;17953.86;9555.72199317424;6674.53;4657;11374.18;4869.17659361094;5699.47;2927;7219.55;3608.65854943667;3412.76;1017;155;25353;0;642;70;155;25353;0;642;70;155;25353;0;642;70;155;25353;0;642;70;155;25353;0;642;70
"19";165984;0;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";165984;0;1962.33;686.429731647189;1231.13;1159;1729.61;640.482439840546;1029.04;570;0;0;0;0;0;0;0;0;0;0;0;0;1;1716;0;12;0;1;1716;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"190";0;4106520;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";4106520;0;1383.67;551.477296027557;797.24;574;2694.67;1239.90973181324;1106.41;719;2845.11;1092.53110177194;1504.57;1884;1827.42;780.919481522914;1023.14;1302;4329.73;1599.9099479211;2663.79;2253;18;6693;0;10;11;18;6693;0;10;11;18;6693;0;10;11;18;6693;0;10;11;18;6693;0;10;11
"191";27954584960;700002840;1582120240;"1_ERCAC";"28";"2_Affaires_directes";"3_Sante";30236708040;0;414116.72;171844.893163613;184836.77;95352;518478.32;229979.03210771;222039.42;118269;471738.87;216789.217780584;198179.66;116154;628165.87;283147.350949489;269232.37;156594;373383.99;189488.060991227;174644.64;82739;22411;531158;0;13322;2217;22411;531158;0;13322;2217;22411;531158;0;13322;2217;22411;531158;0;13322;2217;22411;531158;0;13322;2217
"192";60938865;0;12153050;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";73091915;0;31375.87;12573.7536698989;13737.56;9842;42815.73;18976.3467812664;19802.62;11074;50466.74;17406.7148186345;30706.2;4302;24670.88;12908.8987935935;9904.88;6858;13753.66;7799.41479763872;6351.96;2647;1017;32765;0;828;113;1017;32765;0;828;113;1017;32765;0;828;113;1017;32765;0;828;113;1017;32765;0;828;113
"194";197010;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";197010;0;4066.44;1259.50303208204;616.91;31;4045.6;1246.56333463214;549.07;407;3773.54;1517.97414580688;298.81;129;856.79;407.483882466566;0.18;9;2957.86;895.067086052338;21.42;21;109;407;0;0;81;109;407;0;0;81;109;407;0;0;81;109;407;0;0;81;109;407;0;0;81
"195";150445350;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";150445350;0;87673.98;27544.4193376131;52394.63;13559;85470.75;22977.1987530115;52397.28;13974;50119.53;19303.5072899006;29230.01;9899;41902.78;16154.2347592641;17441.04;8867;44498.13;4524.35962679907;32848.12;14487;82;59114;6;1557;27;82;59114;6;1557;27;82;59114;6;1557;27;82;59114;6;1557;27;82;59114;6;1557;27
"196";6092117640;1348099690;332746750;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";7772964080;0;324780.2;128508.78462354;140361.62;69190;333584.71;127778.840622474;143116.62;67944;269394.89;131380.129341332;117680.57;62600;383133.61;201220.029968373;160093.97;97695;285225.17;158349.004305825;138414.76;82853;5122;365511;4;8309;1336;5122;365511;4;8309;1336;5122;365511;4;8309;1336;5122;365511;4;8309;1336;5122;365511;4;8309;1336
"197";6048;2160;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";8208;0;3970;1326.00877341677;10.16;48;1135;1135.32254967971;0;55;4793.2;1238.75128404188;0;41;0;0;0;0;0;0;0;0;0;2;2;137;3;0;2;2;137;3;0;2;2;137;3;0;0;0;0;0;0;0;0;0;0
"198";2394630945;2732200065;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";5126831010;0;472397.21;165623.665751044;234647.84;81848;385810.89;134983.728444678;195309.24;65472;293254.43;119859.722695532;131948.55;51180;234172.4;100303.755675973;101971.37;54997;152724.69;53354.5523246395;99643.06;47904;1156;292679;16;7216;334;1156;292679;16;7216;334;1156;292679;16;7216;334;1156;292679;16;7216;334;1156;292679;16;7216;334
"199";628197980;0;170462975;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";798660955;0;108481.08;48932.0387730121;48805.22;19159;91818.27;52158.2271970128;32486.73;23178;113286;50253.0568031516;57693.77;19488;143279.98;64404.7277576343;70576.42;29581;60214.92;36511.6137055822;25910.92;20373;1806;108104;12;1389;468;1806;108104;12;1389;468;1806;108104;12;1389;468;1806;108104;12;1389;468;1806;108104;12;1389;468
"2";0;82263015;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";82263015;0;38607.47;14997.0957283376;20492.86;11365;44421.3;13890.9792093482;19643.78;11244;23928.85;8908.9863727188;10371.83;8584;27182.95;11770.7493701611;12209.46;8500;35470.89;14863.0726807956;20421.47;4894;222;42780;0;1530;55;222;42780;0;1530;55;222;42780;0;1530;55;222;42780;0;1530;55;222;42780;0;1530;55
"20";0;36907680;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";36907680;0;26960.71;9573.79426941568;11157.46;6669;24860.48;9474.43458875801;11299.56;6275;13172.5;5058.5998331729;6790.3;4301;33018.91;11955.7681658034;20160.26;5835;14473.52;6604.02218412963;6576.85;4058;167;25563;0;1377;31;167;25563;0;1377;31;167;25563;0;1377;31;167;25563;0;1377;31;167;25563;0;1377;31
"200";38727945;0;2939745;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";41667690;0;35902.45;17548.1046633909;11645.1;6705;30233.42;11512.8780129283;15824.91;5714;19412.47;9571.82441141866;7321.16;5032;20207.96;9764.41456895522;7894.39;7118;8365.47;5326.56144050549;3447.11;994;1433;23882;3;137;108;1433;23882;3;137;108;1433;23882;3;137;108;1433;23882;3;137;108;1433;23882;3;137;108
"201";0;2932147260;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2932147260;0;315223.46;126660.373437288;136812.73;54186;321448.91;121183.447003741;153208.91;62409;210090.3;101345.047868776;85511.49;48956;229909.3;101728.456210551;97048.76;46867;133862.54;56464.2647130842;78539.4;32540;961;235067;10;8384;536;961;235067;10;8384;536;961;235067;10;8384;536;961;235067;10;8384;536;961;235067;10;8384;536
"202";0;622668665;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";622668665;0;89300.18;39744.1042904348;38172.21;19566;93206.82;39527.7021386409;37391.71;20951;113451.18;51380.2304308948;51810;22803;115027.56;64075.3849545305;39720.08;20210;57650.16;27717.8030379475;32263.47;12933;471;92622;1;3135;234;471;92622;1;3135;234;471;92622;1;3135;234;471;92622;1;3135;234;471;92622;1;3135;234
"203";0;360461200;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";360461200;0;113476.04;44157.1726328387;51231.78;24424;113421.28;46436.2994236058;53179.02;24498;50719.39;21595.3319720988;26636.26;18676;97852.4;42285.6790727845;46210.86;24797;42022.07;15610.0207039295;28156.69;13623;467;102354;2;3081;114;467;102354;2;3081;114;467;102354;2;3081;114;467;102354;2;3081;114;467;102354;2;3081;114
"204";15810;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";15810;0;3444.31;1210.41311443302;1609.74;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;449;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"205";0;6747240;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";6747240;0;5331.2;2987.65173916746;2220.55;1509;5749.25;2933.13479846169;2673.7;2137;6806.71;3550.99626926636;3236.72;2593;7471.37;4553.40114555678;2837.58;759;2280.87;921.647508032297;1524.07;626;5;7084;0;529;6;5;7084;0;529;6;5;7084;0;529;6;5;7084;0;529;6;5;7084;0;529;6
"206";0;1138368670;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1138368670;0;137419.48;52257.2785213445;60403.94;25497;97168.95;36188.0000380182;44359.7;24065;89308.22;37671.9333495339;41711.99;21610;93401.26;38381.2618594105;47270.43;24676;58303.95;26204.2948507746;32203.93;16806;481;109155;5;2827;186;481;109155;5;2827;186;481;109155;5;2827;186;481;109155;5;2827;186;481;109155;5;2827;186
"207";888678460;914715300;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1803393760;0;140571.98;46535.9026949023;76057.78;32588;123009.98;40655.0242357405;62288.18;30966;99333.9;41902.15671975;46505.75;24301;140108.73;58740.2139752935;71937.89;30844;72162.38;39698.137234709;35296.49;18337;710;132767;4;3372;183;710;132767;4;3372;183;710;132767;4;3372;183;710;132767;4;3372;183;710;132767;4;3372;183
"208";0;15782400;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";15782400;0;9674.67;3950.06396814604;4059;2083;6969.2;2830.46926897701;3657.03;1815;5567.17;2297.88672377732;3196.91;1719;11887.31;5332.49398173769;5254.26;2594;6045.78;3250.19835195242;3272.8;3309;32;11439;0;34;15;32;11439;0;34;15;32;11439;0;34;15;32;11439;0;34;15;32;11439;0;34;15
