"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"782";456306;0;0;"1639";"1_ER80";"19971101";"20501231";456306;0;1098.88180795753;2828.69;1323;482.488205509033;426.7;269;410.006419817709;606.06;604;745.314838531323;1088.32;1404;738.551613782203;404.78;267;34.5050447146413;3389.53353987877;0;2070.37045519422;0;0;1287.44996919644;0;0;1124.99105834872;0;1906.82189975179;0;143.210199336756;0;0;3669.20466209433;0;57.369530562281;0;42.4745047850206;1407.26036795704;0;1068.6954747431;1174.32772142585
"783";0;174555;0;"1640";"1_ER80";"19970901";"20501231";174555;0;554.394071796895;1017.57;685;693.859663249821;1171.57;801;1951.51323614121;809.27;573;84.9620490469058;136.34;60;78.6578582815932;87.35;36;0;2584.79299323534;0;187.177365749134;0;0;3173.76677743981;0;295.531538809299;0;0;1946.60059541103;2305.93848504061;5505.02710025444;0;0;424.810245234529;0;0;0;0;393.289291407966;0;0;0
"784";169164;0;0;"1641";"1_ER80";"19971101";"20501231";169164;0;637.248762650393;979.68;501;1676.81856030099;5597.58;151;194.849274541069;338.05;935;275.580489098897;532.7;404;27.8115670461917;722.81;295;0;1671.07931168758;0;390;1125.16450156439;0;1030.97593644991;0;6227.42537644676;1125.6914886083;0;974.246372705346;0;0;0;56.5807477447786;1321.32169774971;0;0;0;0;139.057835230959;0;0;0
"785";0;568871;0;"1642";"1_ER80";"19980101";"20501231";568871;0;2477.06870625686;3643.09;2375;1472.1844103113;2741.43;1242;3809.24868402212;9646.2;1072;810.893080311654;1378.94;421;331.781283898991;562.61;109;0;9972.26003643699;0;913.083494847297;1500;0;6049.61332475766;0;1311.30872679883;0;1762.51792705424;7477.51414714975;0;9806.2113459066;0;0;4054.46540155827;0;0;0;0;1658.90641949496;0;0;0
"786";127650;0;0;"1643";"1_ER80";"19980101";"20501231";127650;0;319.22076229078;686.9;453;494.902460965639;737.92;650;1830.67645940242;1004.99;479;210.78879574562;301.5;114;504.941837464589;626.43;154;0;1596.1038114539;0;0;0;0;2474.51230482819;0;0;0;6163.01666098191;1741.74310260106;0;120.132053727395;1128.49047970172;34.764662461173;1019.17931626693;0;0;0;0;1154.62940036613;0;184.671759934872;1185.40802702194
"787";0;590688;0;"1645";"1_ER80";"19990101";"20501231";590688;0;4395.53251701212;3230.58;2163;5263.88422387951;12779.82;2777;1786.83557936796;404.09;221;744.822693722732;465.31;113;0;0;0;0;8214.27846679697;0;8467.72;900.131601251511;0;11347.1732518974;0;9708.36364362059;0;0;1040.62958632928;6106.71273114257;0;0;0;615.217757049154;0;2364.07301784177;0;0;0;0;0;0
"788";0;17303546;0;"1646";"1_ER80";"19990101";"20501231";17303546;0;15953.1438473982;40483.65;13910;7206.16058052278;29992.34;12966;11161.3447556605;31011.11;7462;11319.5996024303;30510.6;6536;4332.65802853601;13705.49;5024;2955.4086037704;32493.9959057939;2300.33631430942;37916.4935367814;4099.48487633562;1749.55431493208;29647.6996255395;0;1256.84627709336;3376.70268504891;3550.49376144729;21869.5636589223;0;25459.2107881357;4927.45556979702;2750.00665531749;20171.5351138538;6978.98140618919;22807.0193276364;3890.4555091549;1185.46958427526;17123.8736117209;0;1969.83210597197;1384.11484071187
"79";627253;330913;0;"295";"1_ER66";"20071201";"20501231";958166;0;9888.31022959309;5125.6;2299;4071.49098423981;1686.78;750;3125.59688905;1587.39;512;2818.32842435964;2161.82;1223;2123.52825604043;483.96;155;6935.26449127478;12838.6263330586;0;25496.5234571661;4171.13686646596;1798.39280093535;2748.45628349461;0;12403.1377614529;3407.46807531624;7402.07787030896;2832.81143821121;0;97.3570185415763;5295.73811818825;5538.42980202447;4566.72086091716;0;213.088842868457;3773.40261598809;3173.39952272084;1215.07862311815;0;0;6229.16313436317
"790";0;2142039174;0;"1648";"1_ER80";"19990101";"20501231";2142039174;0;678237.797034474;1012392.01;362457;580022.944336956;987010.22;334981;500722.630442971;656920.69;242876;538689.825908494;673652.15;230242;267373.031023141;591476.96;160730;83114.6869927352;1675037.18738742;110408.071543426;1362518.6928077;160110.346441085;94085.9100945993;1437960.07775841;110031.287203949;1137667.74761746;120369.699010371;101987.77569884;1148573.04225918;108499.852747804;1056685.77429904;87866.7072099971;148863.975647681;1190355.69060935;116006.105506136;1131607.91979946;106615.437979836;68134.4611562111;593352.396060103;31147.9701756818;602224.150521881;42006.1772018257
"791";0;11234826;0;"1649";"1_ER80";"19990101";"20501231";11234826;0;18244.2715095755;47277.75;9540;5823.30424401907;12621.23;9191;5247.95852014275;7707.89;7433;6678.54797238672;9491.6;8270;7861.69842653942;17842.44;7644;523.657538991633;36651.1753176991;4600.33631430942;49324.6883768772;121.5;635.87722742586;25457.6536619801;0;3022.99033068943;0;981.727598511798;21569.3993787362;2302.53102977507;1322.37112242075;63.7634712699782;1604.08023204315;19880.4798628765;0;11908.179767014;0;870.111775559805;14507.6903459769;2831.6336523347;21098.6870153058;0.369343519869744
"792";115509915;8926110;0;"1655";"1_ER80";"20001101";"20501231";124436025;0;77683.4115514237;113271.66;21959;72347.5109099663;101715.99;21654;55309.5551094252;57095.55;13832;45725.275940466;60326.11;12589;24882.3159015555;34318.51;5611;1286.62837585646;104569.749456809;106501.556666798;167092.565778967;8966.55747868816;3335.37901818714;90107.1947372723;99658.1274184097;167391.499565961;1245.35381000109;282.477464417474;62404.6811961334;88056.724073621;123832.265279147;1971.62753380722;10936.2770463375;69494.9447785755;36391.9662271973;107574.030626294;4229.16102392524;1583.99124221471;27150.3190311183;20701.7042886992;71943.9933346543;3031.57161109086
"793";1260;0;0;"1653";"1_ER80";"20010101";"20501231";1260;0;0;0;0;0;0;0;10.4214556608515;24.27;2;1207.77475746993;211.45;177;1380.11361924661;0;1;0;0;0;0;0;0;0;0;0;0;0;31.2643669825545;0;0;0;0;167.323831932689;3388.7988364326;67.2016040445109;0;0;0;4140.34085773983;0;0
"794";0;23758516;0;"1661";"1_ER80";"20040101";"20501231";23758516;0;29991.8122894351;67288.57;12651;19351.3492393809;42422.92;13127;21789.1913069911;42607.91;10676;18826.2011618364;26489.15;7964;12420.0007228145;23361.95;7570;14746.5180508453;61691.8245817886;4750;62748.4480645714;6022.27074997023;1125.00147124491;58820.9260422123;4751.3498775142;23354.4576522772;8705.01115365613;5001.4403892002;50111.0589012951;5820.6777109446;44346.0836598562;3666.69587365949;6289.27575510818;58014.2224319182;2393.21951725466;21892.3454174438;5541.94268745745;322.067549326417;26053.9227923849;0;33325.8042405937;2398.20903176756
"795";0;241368;0;"1662";"1_ER80";"20040101";"20501231";241368;0;2781.63305640934;1689.88;1140;2256.52245300442;2887.78;918;318.048830018872;472.45;393;62.5961029121705;120.21;34;366.659623625357;843.95;227;1174.95739891481;3557.64492222264;0;7640.56296090924;1535;363.000208664473;2966.71639205535;2301.41371004363;5651.48195425865;0;0;1590.24415009436;0;0;0;0;312.980514560853;0;0;0;0;1685.56071017889;0;147.737407947898;0
"796";0;97243;0;"1663";"1_ER80";"20040701";"20501231";97243;0;544.909497158687;377.28;417;269.303149012833;519.76;413;621.887622894633;537.31;286;279.799555746744;503.99;746;248.272714056442;261.44;207;0;927.084692716528;0;0;1797.46279307691;0;1346.51574506416;0;0;0;0;1263.86917177069;0;90.7497555865696;1754.8191871159;0;1398.99777873372;0;0;0;0;847.397149087816;0;393.966421194394;0
"797";263672;0;0;"1664";"1_ER80";"20040401";"20501231";263672;0;674.290258750831;1856.99;424;597.260253896499;1422.79;552;726.167681654441;1030.18;511;630.173091559702;1015.72;634;1059.19103483179;863.82;745;62.1090804863543;3069.30711960073;0;240.03509366707;0;1543.4885112628;1262.56154812958;0;180.251210090118;0;0;2503.38487637985;0;0;1127.45353189235;0;3150.86545779851;0;0;0;0;3763.73358197932;0;147.737407947898;1384.48418423174
"798";0;54195132;0;"1665";"1_ER80";"20050101";"20501231";54195132;0;39451.1394873519;42596.51;25862;38952.1996603217;52206.2;24081;37413.0067533918;57558.72;22541;33187.5927968751;39909.94;21343;17690.852849073;31181.14;11611;4137.08275143566;120541.229262219;7625;24886.8167223493;40065.5687007559;13824.5568996086;137862.51778491;0;18118.6171664293;24955.3064506605;9049.90190880169;98526.7948761169;2305.93848504061;51662.1385759805;25520.2599210195;3288.4660960386;97591.5465735909;4661.33724211099;38912.4168255725;21484.1972470624;7512.32407964397;49842.1693193822;873.558981745256;14807.4126123512;15418.7992522423
"799";112417;0;0;"1666";"1_ER80";"20050101";"20501231";112417;0;1309.52685406944;3858.01;439;373.719713006744;384.66;246;2634.14746916788;1424.62;378;5980.474119519;19566.11;359;9.2335879967436;17.5;1;0;2171.00755594278;0;4376.62671440442;0;0;1868.59856503372;0;0;0;0;1675.20101462021;0;11495.5363312192;0;0;3190.87744302038;0;25565.5800889651;1145.91306560947;0;46.167939983718;0;0;0
"8";59764078;0;0;"8";"1_ER11";"20110101";"20501231";59764078;0;28970.0055776953;33828.82;14127;20167.4321608811;26895.08;13078;17509.6611391641;18198.21;9680;15023.9075336615;19743.77;6713;7758.86087915703;12690.95;4560;25305.0010661331;80677.6247350537;0;22640.9713664932;16226.4307207965;18390.4893748936;52494.7184706151;0;19718.5203710084;10233.4325878886;15855.6844507302;53817.2803210158;1146.26001264889;6446.85060368121;10282.2303077444;14312.9567125679;41529.3038523084;0;8710.82877400032;10566.4483294308;7136.76327718975;17880.843155694;0;7038.39478639778;6738.30317650361
"80";0;7308;0;"296";"1_ER66";"20070101";"20501231";7308;0;255.55969755;319.71;39;50.3909541033902;102.33;21;61.7678166366958;125.23;108;112.337454071124;209.23;172;2.25299547120544;317.14;8;0;589.148487750001;0;0;688.65;0;251.954770516951;0;0;0;0;308.839083183479;0;0;0;0;561.687270355619;0;0;0;0;11.2649773560272;0;0;0
"800";0;5212815;0;"1667";"1_ER80";"20060101";"20501231";5212815;0;7401.04021559339;10105.6;4642;9317.59385464348;12380.2;6199;6569.96023489784;7873.69;3689;10510.7737875232;8096.64;4455;7894.40995094922;21007.18;1950;1507.73647548021;29328.5626952431;0;3730.54541407571;2438.35649316798;1656.79116487819;35103.3253044806;0;5925.88525669101;3901.96754716763;7804.19448767284;23443.4015197643;0;1602.20516705207;0;5408.49580977022;42156.0480924793;0;3679.35224697421;1309.97278839203;2424.00152090513;8635.18993730131;0;26812.3697104374;1600.48858610222
"801";0;118234998;0;"1672";"1_ER80";"20100101";"20501231";118234998;0;43987.1120046729;52498.49;22967;55201.8813819999;81693.85;31657;29227.2337188625;36498.35;24433;36811.6697997297;50014.5;24202;20172.6935651897;47246.18;14740;14739.1517321002;116614.837244864;7625;57262.7576320082;23693.8134143924;11177.2462440769;143420.595416825;7627.16690864122;85094.293109921;28690.1052305353;7053.18892731875;101604.067853775;7633.39091392822;16296.6735932328;13548.847306058;6936.93668465946;99427.3472364909;0;57250.1677164112;20443.897361087;1803.13506400409;50455.9566921524;0;40268.6621698518;8335.71389994025
"802";221341681;65551988;2281873;"1669";"1_ER80";"20140101";"20501231";289175542;0;53184.4953157442;65334.24;35219;51405.8378467529;52735.95;32211;79882.2293490766;98675.42;49779;94489.9228055963;99960.51;55181;59611.194616881;94244.69;35053;18518.6436823554;138380.339863811;1000;51164.7079378584;56858.7850946966;25401.5376416573;120150.719373652;0;46170.6707841253;65306.2614343302;49835.5177265587;213229.987447757;3004.78284547424;62631.5327150453;70709.3260105481;87766.5736904074;211389.75774873;0;63072.3369835485;110220.945605296;15749.3001452724;168627.10808821;0;29706.5455321368;83973.0193187853
"803";1814016;0;0;"1670";"1_ER80";"20080101";"20501231";1814016;0;6727.15760755983;4833.98;3328;2925.40035531523;2723.72;2787;3202.75046690961;1518.7;1509;1768.76007060008;1179.56;782;761.980304392607;592.32;1042;5563.97586132507;9318.40201840061;7625;2127.91665338028;9000.49350469317;1729.42896773482;6630.2717284016;0;640.287629209774;5627.01345122994;6253.32389171238;4382.03792711632;0;1174.74132038676;4203.6491953326;600.16053504183;3109.87348314453;0;575.435361832957;4558.33097298106;0;2304.7035639872;0;120.713773744095;1384.48418423174
"804";0;2580048;0;"1671";"1_ER80";"20090101";"20501231";2580048;0;5751.78742730399;6224.49;2651;6271.55341540301;6127.54;3106;5661.78555836188;3318.57;1833;2311.91374437472;3542.73;2236;585.938871372024;1644.95;662;3052.27022971201;12477.3260002375;0;8729.17640500604;4500.16450156439;2566.88604849453;13966.0725499376;4601.30724980323;9097.80974017135;1125.6914886083;950.620678684423;9088.59720161617;4605.06205955014;10287.1852164354;3377.46263552332;1654.18138323399;7372.39775516634;0;253.899672335941;2279.08991113735;133.579239686224;2155.91968273301;0;640.19543444089;0
"805";0;638976;0;"1674";"1_ER80";"20101001";"20501231";638976;0;1094.42634481047;2826.6;1104;2369.99108641749;3862.66;2685;643.586969916507;1177.69;1210;600.476320335444;1089.71;959;589.989338639929;398.27;186;0;5382.13172405237;0;90;0;245.669795772103;6314.13040850451;2300.65362490161;1468.26714057036;1521.23446233884;78.1011339063753;3139.83371567616;0;0;0;0;3002.38160167722;0;0;0;0;1102.98286483768;0;0;1846.96382836197
"806";0;460296;0;"1677";"1_ER80";"20110801";"20501231";460296;0;680.859373632216;1015.69;1085;1199.56324409926;1475.59;1139;2289.84961164388;1569.94;628;618.254852636833;1093.29;1233;217.912676723149;285.97;177;231.416918072;3172.87995008908;0;0;0;835.841939627045;3418.70342624404;0;142.287404160089;1600.98345046514;8662.20402676566;2666.7341974516;0;120.309834002119;0;0;3008.53170755971;0;82.7425556244621;0;201.107546569076;740.718429098772;0;147.737407947898;0
"807";8114370;0;0;"1679";"1_ERCAC";"20160101";"20501231";8114370;0;11856.2925661705;14052.09;4286;9165.58697174899;12064;5050;7863.71767350287;7087.81;3792;8685.34651772559;8760.39;7227;14889.9608890421;4856.46;1755;4600.24905802209;26326.491899077;0;12959.3267945026;15395.3950792506;14984.1119836452;21602.4636201813;0;8751.22000439594;490.139250522518;3249.7060454162;20234.1918246242;0;3407.89246454523;12426.7980329287;7720.93279120753;24032.884982496;0;631.944958624566;11040.9698562999;2816.98302604654;11963.7137383674;0;51742.5648436187;7926.54283717789
"808";4;0;0;"1681";"1_ER80";"20150101";"20501231";4;0;30;0;1;0;0;0;0;0;0;0;0;0;51.7080927817642;63;1;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.416185563528;0;0;0
"809";621181264;1526103440;29448080;"1682";"1_ER80";"20140101";"20501231";2176732784;0;122080.14442767;188790.8;73972;126096.983935413;183983;78455;108498.03786748;138881.35;69866;159035.025996525;235260.13;79446;105645.924704433;139757.4;44709;94523.4544014408;264999.044436442;2300.33631430942;136559.782055794;112018.104930365;108192.726340395;239379.926442706;22884.0205734054;120868.702989569;139159.543330987;114107.415871778;221806.491992139;7633.39091392822;83310.099193234;115632.791366318;139324.295775849;288115.467760654;7769.85205217393;232906.659991021;127058.854402928;167461.029038728;207644.988428023;0;90998.548639241;62125.0574161704
"81";26747776;939488;0;"297";"1_ER66";"19951101";"20501231";27687264;0;24151.6965336509;29561.11;13935;15033.079552813;19624.57;10470;22149.1654604198;22300.11;12086;22786.7118293567;31305.57;12062;10761.6113842474;12783.34;6711;34580.9035408604;54783.5724308123;0;19470.1905602913;11923.8161362904;6833.4596635827;46558.6805442556;0;15313.1018549273;6460.15570129927;25179.3082938384;53687.9386229187;0;24809.4357333228;7069.14465201929;17699.41642231;63325.9347433831;0;22389.2357589277;10518.9722221626;3654.90035812436;37604.1564602582;0;8967.66066243739;3581.33944041697
"810";8687574;919320;390711;"1712";"1_ERCAC";"20160101";"20501231";9997605;0;10160.6394328693;10644.71;5303;13413.7494372673;11527.52;6803;7450.11496129566;6509.74;3025;9160.71498201565;9409.26;5504;4040.66735317765;4601.79;2348;9659.34705993093;24281.7452741888;500.073111806395;6234.70662942681;10127.3250889935;21188.4021259811;27414.1415823289;500.142092369916;3611.10094323101;14354.9604424256;3360.48262476641;18617.4073322187;501.290975008827;1391.06149236765;13380.3323821167;12450.7147005365;27434.7956767892;509.49849522452;3830.25634719031;1578.30969033764;1344.5950840858;12120.4385052988;0;1814.8309421333;4923.47223437031
"811";0;165000;0;"1714";"1_ERCAC";"20140101";"20501231";165000;0;778.24813026575;465.06;499;492.433185588381;792.16;939;153.854892692758;235.84;197;1776.39512908873;1552.24;767;308.648068104483;321.84;98;107.91577752782;1211.17487380093;0;0;2572.15;73.4208591599037;2388.745068782;0;0;0;137.239300855559;632.035162608232;0;0;0;3476.16547977521;4146.01941178559;0;0;1259.79075388285;0;1543.24034052241;0;0;0
"812";14921514;0;62564;"1716";"1_ERCAC";"20151001";"20501231";14984078;0;15501.2392177367;16099.04;7032;16009.6754112042;16940.01;8315;13166.1722747698;10532.02;5894;19606.9773302764;21301.15;7444;7954.66219049064;9264.78;2597;19417.4425075841;28159.2100140437;2000.29244722558;9855.36461905803;18073.886500772;14336.1083636196;29187.4254788321;0;17688.6165792627;18836.2266343066;23997.6131523993;26454.3073006643;0;7646.83807545218;7732.10284533339;13850.4589350924;35757.5011333294;0;23500.9094315641;24926.0171513961;12603.7245010484;17944.4317983649;0;4929.56640244816;4295.58825059175
"813";121264;0;12402;"1719";"1_ERCAC";"20130101";"20501231";133666;0;2652.77294907041;2714.82;960;681.041313620141;888.3;245;64.9696610098129;104.22;20;2030.67304469853;1169.1;118;133.887025952782;137.14;35;62.1090804863543;5443.57643573998;0;1090.15938373794;6668.0198453878;43.4123336177087;2197.12880500244;0;0;1164.66542948056;0;324.848305049065;0;0;0;3430.75873307305;1036.36351505176;0;5686.24297536783;0;0;669.435129763911;0;0;0
"814";0;1106065;0;"1724";"1_ERCAC";"20130401";"20501231";1106065;0;1410.17544716541;1455.15;2020;1336.80725748427;1565.44;2145;1108.36623922631;2014.69;1204;1142.85628065825;1591.51;1066;2708.58070296477;1410.89;610;300.25;4200.20435830324;0;0;2550.4228775238;343.29753220271;4201.6247424659;0;0;2139.11401275273;103.463731272719;5438.36746485884;0;0;0;152.798598717834;4936.87770235435;0;120.920565082341;503.684537136734;8605.76557021835;2616.0601512374;0;0;2321.0777933681
"815";0;1897992;0;"1727";"1_ERCAC";"20141201";"20501231";1897992;0;3469.70988801451;2966.38;2207;3186.85479145116;12441.86;2367;6223.66690050615;2164.33;2626;5109.61569880005;2796.72;1339;1908.84117939081;6683.49;2369;5730.83151519649;6940.86428306854;0;2672.16055119806;2004.69309060948;0;12077.6211417192;0;1910.9000193807;1945.75279615592;0;4964.89013872837;0;26153.4443638024;0;0;4798.52694902677;0;20749.5515449735;0;6468.37462073214;2829.60226297542;0;246.229013246496;0
"816";0;716701;0;"1728";"1_ERCAC";"20110101";"20501231";716701;0;1736.80022728027;1857.13;1461;2150.4229503741;2912.77;1546;703.273540607364;1262.33;813;1891.76578904606;1433.27;1251;1210.32640316249;1569.13;400;753.460157558695;6419.60883889257;0;219.832139950091;1291.1;216.833196072372;7383.59772719531;0;1854.11518415832;1297.56864444451;0;3281.66326853769;0;234.704434499133;0;158.046433218646;4188.35680780576;0;3838.37376704744;1274.05193715844;1365.770779225;3799.99080417986;0;885.870432407581;0
"817";0;14825102;0;"1733";"1_ERCAC";"20111201";"20501231";14825102;0;12708.3922981265;11312.74;7390;13991.5726834122;11885.65;7589;14043.8773113945;9666.81;7743;19884.0441196106;23994.06;10524;11355.6881245072;9034.24;5161;4560.12448132596;28104.9069778998;0;10349.9590462592;20526.9709851475;17108.9842001904;30118.6721705682;0;3660.28265691004;19069.9243893926;25119.0222096869;23952.1643230031;0;10777.1998259963;10371.000198286;21529.5211746856;31137.3064905846;0;26664.254852828;20089.1380799547;6273.11501322767;22465.6889395971;0;12092.8608558152;15946.7758138961
"818";0;7316974;0;"1735";"1_ERCAC";"20110101";"20501231";7316974;0;4954.49339714834;7538.53;3231;7369.58400218572;7621.36;6031;6296.30234694868;7026.42;4364;6104.46864265522;5885.03;3129;4300.42665070204;5312.05;1816;906.457518222485;18174.0329794366;0;4191.75715266345;1500.21933541919;7880.17162786368;19884.0600603667;0;3080.49609115532;6003.19223154294;6198.66607911519;18006.9076911936;0;81.4096543414336;7194.52831009318;11717.7028709343;14775.5605195055;0;989.077273633499;3040.00254920282;2796.60757520039;13219.6048204312;0;3639.2032585299;1846.71759934872
"819";414672650;0;0;"1742";"1_ERCAC";"20110101";"20501231";414672650;0;116073.525984389;138108.87;50129;129506.424106935;170154.81;52321;118904.432179469;106964.08;53720;117297.580104629;136975.29;58229;63835.8935345591;162227.84;61131;23991.9159922607;206168.998710964;0;323520.914641407;26685.8005773135;16972.8228967935;276096.461065644;0;327595.038294054;26867.7982781816;56696.3557310845;210791.037108937;0;306673.584630936;20361.1834263853;49661.8922075712;265827.295198885;0;249476.94435796;21521.7687587274;49350.0806364091;142265.029685748;0;113134.844716368;14429.5126342712
"82";0;1180852;0;"298";"1_ER66";"20120101";"20501231";1180852;0;5333.02361335339;2233.79;977;3044.49624649184;3144.78;2219;11075.7324916473;4744.53;958;4886.80818418373;8446.72;1436;2470.76041052064;2531.52;1044;22109.623016761;2967.48188988074;0;450.013160125151;1138;277.066791838748;7638.8207137546;0;1969.13873089257;5337.4549959733;48493.9364695014;4023.08035890387;0;1730.40212389835;1131.24350593297;6082.36438641975;10995.0230299737;0;7356.65350452518;0;221.606111921846;7499.39705644853;0;4256.06849396568;376.730390267139
"820";0;422705;0;"1750";"1_ERCAC";"20110201";"20501231";422705;0;9790.7352988679;5000.33;4732;4008.04352910617;146.72;143;371.100725007727;128.79;33;1348.26977867519;900.71;62;332.40916788277;5.46;3;207.030268287848;11610.4208955442;0;37136.2253305075;0;91.3561181421668;263.202677348634;0;19685.6588500401;0;0;353.852953446199;0;1501.65067159244;0;0;693.835050796751;0;6047.5138425792;0;0;0;0;0;1662.04583941385
"821";115391612;478302636;0;"1753";"1_ERCAC";"20110401";"20501231";593694248;0;102158.774908952;116547.74;51594;101864.224857808;131363.95;53435;84983.6691458585;91172.17;48910;100874.43573452;90034.23;42235;53354.9955368634;63983.1;24039;77403.635387064;270219.924364708;0;121989.224852467;41181.0899405201;74245.7329357462;286131.691979045;0;95098.1517118156;53845.5476624324;58838.5932861141;229863.961397138;0;85972.6737703935;50243.1172756465;47677.6808332929;305074.194118062;0;102500.014955462;49120.2887657834;47544.8526257924;162004.901891453;0;37174.3021603831;20050.9210066887
"822";285192;0;0;"1754";"1_ERCAC";"20130101";"20501231";285192;0;338.10316766921;768.77;79;2365.12037154221;2213.3;540;503.46261234442;887.65;1223;896.759385406672;1326.1;826;404.788186326577;10602.96;128;299.018416864031;1391.49742148202;0;0;0;50.1642518647026;3262.79371414718;0;1204.64224368218;7308.00164801699;0;2517.3130617221;0;0;0;1011.09976377306;2758.80630107353;0;713.890862186768;0;1405.59832211762;618.342609515263;0;0;0
"823";0;416361;0;"1758";"1_ERCAC";"20150101";"20501231";416361;0;1652.14964069071;913.39;903;595.786027356436;972.65;1181;635.35260466377;535.19;595;1880.30338134902;3987.25;1442;1051.91496749036;483.37;356;3682.09026267178;1974.82462754957;0;0;2603.83331323217;191.196641141474;2787.73349564071;0;0;0;1606.53577594102;1570.22724737783;0;0;0;1311.00102905803;1838.55962658122;0;4891.59989392952;1360.35635717633;0;1935.48315862408;0;0;3324.0916788277
"824";0;10910617;0;"1761";"1_ERCAC";"20031001";"20501231";10910617;0;11325.2060390572;16777.78;8294;14958.6418084531;16416.8;11255;9279.48510998098;11978.04;6935;7621.15256611126;9912.58;5869;2923.18159945975;3776.72;1426;15719.6076385597;27240.7621395933;0;6639.84845669125;7025.81196044189;10113.4380705093;28833.0627900303;765.470212253643;33004.4479451152;2076.79002435684;13893.2869226708;23831.9609892361;0;3863.23082510869;4808.94681288931;9016.70502035966;18531.2137648253;0;9549.87036827246;1007.97367709888;1838.89982817814;11545.6168738749;0;0;1231.39129524573
"825";0;1103720773;0;"1765";"1_ERCAC";"20110101";"20501231";1103720773;0;277196.224016808;408380.53;136185;232293.866509224;305380.38;123925;222240.417640418;202987.87;94440;229812.870556307;228045.44;101581;149194.57893684;200034.63;79916;131678.559738658;576599.567025942;0;537315.752537401;140387.240782041;119346.552801671;480348.693009291;0;394193.173284123;167580.913451038;243055.369143964;461893.918538078;0;264040.883709432;142211.916810615;241703.43043726;463936.616595009;0;288961.641811526;154462.663937738;150628.013448905;290121.920262323;0;206242.221739558;98980.7392334126
"826";0;270432;0;"1767";"1_ERCAC";"20150101";"20501231";270432;0;1375.58555174777;708.32;669;1365.44886040989;1001.05;578;867.785583123462;841.75;405;456.099219422121;653.27;571;1352.51134686168;1865.56;594;164.724083029027;2562.47965880625;0;0;4150.72401690358;99.6498185143244;4609.69277918547;0;0;2117.90170434965;99.8571622217584;4239.07075339555;0;0;0;0;2280.4960971106;0;0;0;80.1475438117345;6682.40919049666;0;0;0
"827";303794658;0;0;"1772";"1_ERCAC";"20110401";"20501231";303794658;0;74437.7060036189;133817.78;38581;81699.3884794754;123954.26;38934;81823.4825757011;96638.73;34677;92149.7543992211;116026.55;53500;75744.1318762421;211355.81;72019;15545.5983694718;158420.497638114;0;178871.485934648;19350.9480758602;22136.1365431121;169373.357011965;0;193848.921134831;23138.527707468;17187.1113593455;157483.722377949;0;217578.58773496;16867.9914062509;75058.5253110722;185145.910106722;0;175731.510826859;24812.8257514523;15266.1988212828;108361.941523597;0;236671.080082054;18421.4389542767
"828";195594446;8194109;14472712;"1774";"1_ERCAC";"20180101";"20501231";218261267;0;41463.6405137607;38135.16;23628;51390.4079201201;44730.36;27744;48461.0978373504;45666.17;24000;63924.2693654541;78999.87;22318;37275.1206298569;34621.77;8727;24824.2824070256;88803.7938801922;6788.54250008299;15770.0068421557;71131.5769393471;30197.1867133196;115085.571195008;3546.85767645973;21189.0667226476;86933.357293165;57346.8089791381;101496.144232857;0;25514.9977083879;57947.5382663692;66187.0795193782;108761.804870601;7081.30982549702;80134.8605001268;57456.2921116679;36141.6792360806;62978.1793898162;4220.36528704494;39258.9385437813;43776.4406925614
"829";0;101798;0;"1776";"1_ERCAC";"20150101";"20501231";101798;0;692.398992687223;651.97;239;408.93532326959;972.94;739;273.468090756936;480.39;848;883.427146331466;741.25;369;606.265076415523;112.68;18;1886.12575580018;1575.86920763593;0;0;0;319.440754396665;1058.75890808395;0;666.476953867331;0;203.474006756083;1163.8664470286;0;0;0;3785.23571261298;631.900019044351;0;0;0;0;568.296562572913;0;0;2463.0288195047
"83";3463593;0;0;"302";"1_ER66";"19960701";"20501231";3463593;0;5960.64581485833;7056.05;5413;9487.60615952786;10770.87;6407;2760.57550650821;2607.06;1776;1529.99802371512;1655.68;1366;586.382083595868;1022.27;1299;11970.6010702759;14741.6477018256;0;130.75;2960.23030219014;14664.5676506194;19706.7033219383;0;8591.4479665276;4475.31185855399;5683.36564365123;6466.36916359272;0;718.836606075673;934.306119221452;650.685334838645;4046.52167222999;0;359.389675472239;2593.39343603472;0;2931.91041797934;0;0;0
