"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adhesion";"Tps_adh_entreprise";"Max_code_ape";"Max_departement";"Max_regroup1";"Max_regroup4";"BASE_percent";"OPTION_percent";"Nb_pers";"Nb_fam";"Anciennete_moy";"Tps_adh_moy_pers";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"331";188;75;6;828;NA;NA;2014;2998;"4211Z";"15";"ERCAC";"27";100;0;180;48;2015;6106;124;46.0966542750929;65;24.1635687732342;80;29.7397769516729;112;41.635687732342;157;58.364312267658;269;100;0;0;FALSE;0.03;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"332";0;34;0;829;NA;NA;2010;4550;"4312A";NA;"ERCAC";"27";100;0;26;8;2011;7282;20;58.8235294117647;14;41.1764705882353;0;0;14;41.1764705882353;20;58.8235294117647;0;0;0;0;FALSE;0.025;0;0;0;0.02;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"333";0;4;0;831;NA;NA;2013;3605;"6920Z";NA;"ERCAC";"27";100;0;4;1;2013;3605;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.04;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"334";0;45;0;832;NA;NA;2006;6162;NA;NA;"ERCAC";"27";100;0;34;11;2013;683;29;64.4444444444444;16;35.5555555555556;0;0;19;42.2222222222222;26;57.7777777777778;45;100;0;0;FALSE;NA;NA;NA;NA;NA;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"335";203;0;0;833;NA;NA;2010;4520;NA;"12";"ERCAC";"27";100;0;119;57;2014;1049;84;41.3793103448276;57;28.0788177339901;62;30.5418719211823;93;45.8128078817734;110;54.1871921182266;203;100;0;0;FALSE;0.025;0;NA;NA;NA;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"336";23;0;0;834;835;NA;1991;11641;NA;"12";"ERCAC";"27";100;0;6;4;2003;11641;13;56.5217391304348;2;8.69565217391304;8;34.7826086956522;14;60.8695652173913;9;39.1304347826087;23;100;0;0;FALSE;0.025;0;0;0;0.02;0.06;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"337";0;15;0;837;NA;NA;2012;3971;"4674A";NA;"ERCAC";"27";100;0;7;4;2014;2785;9;60;6;40;0;0;6;40;9;60;0;0;0;0;FALSE;0.15;0.2;0.15;0.04;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"338";0;6;0;841;NA;NA;2019;1414;NA;NA;"ERCAC";"5";100;0;4;2;2019;912;6;100;0;0;0;0;0;0;6;100;6;100;0;0;FALSE;NA;NA;0;0;0.03;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"339";0;4;0;843;NA;NA;2020;1049;"521B";NA;"ERCAC";"27";100;0;4;1;2021;318;2;50;2;50;0;0;2;50;2;50;0;0;0;0;FALSE;NA;NA;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"34";6;0;0;48;NA;NA;2017;2085;"6831Z";"11";"ER11";"3";100;0;0;0;2015;1553;2;33.3333333333333;2;33.3333333333333;2;33.3333333333333;2;33.3333333333333;4;66.6666666666667;6;100;0;0;FALSE;0.2;0.2;0.2;0.1;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"340";13119;1341;1673;856;855;846;2012;3471;"7010Z";"12";"ERCAC";"27";100;0;5686;1470;2018;831;10882;67.4518068555135;2006;12.4341412012645;3245;20.114051943222;7422;46.0050827496436;8711;53.9949172503564;15893;98.5123659579743;0;0;FALSE;NA;0;NA;NA;NA;0.085;NA;0;NA;NA;NA;0.085;NA;0;NA;NA;NA;0.085;FALSE;FALSE;FALSE
"341";8;0;0;847;NA;NA;1997;9237;"1013A";"12";"ERCAC";"27";100;0;4;1;2011;3898;2;25;2;25;4;50;4;50;4;50;8;100;0;0;FALSE;0.05;0;0.01;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"342";0;3;0;849;NA;NA;2019;1414;"4322B";NA;"ERCAC";"27";100;0;0;0;2011;4564;2;66.6666666666667;1;33.3333333333333;0;0;1;33.3333333333333;2;66.6666666666667;3;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"343";0;4;0;850;NA;NA;2011;4336;NA;NA;"ERCAC";"27";100;0;0;0;2012;1735;0;0;2;50;2;50;2;50;2;50;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"344";0;24;0;851;NA;NA;1994;10545;NA;NA;"ERCAC";"27";100;0;18;14;2008;2875;17;70.8333333333333;3;12.5;4;16.6666666666667;18;75;6;25;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"345";0;10;0;857;NA;NA;2014;3240;NA;NA;"ERCAC";"27";100;0;10;5;2014;3240;5;50;5;50;0;0;5;50;5;50;0;0;0;0;FALSE;0.01;0;0.03;0;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"346";0;408;0;862;NA;NA;2010;4428;"2443Z";NA;"ERCAC";"27";100;0;318;103;2010;4428;258;63.2352941176471;148;36.2745098039216;2;0.490196078431373;208;50.9803921568627;200;49.0196078431373;408;100;0;0;FALSE;0.03;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"347";0;25;0;863;NA;NA;2018;1779;"2443Z";NA;"ERCAC";"27";100;0;14;4;2016;1233;11;44;11;44;3;12;11;44;14;56;25;100;0;0;FALSE;NA;0;0;0.01;0.03;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"348";21;73;0;864;NA;NA;1969;19558;"2443Z";"12";"ERCAC";"27";100;0;47;39;1977;21485;76;80.8510638297872;18;19.1489361702128;0;0;61;64.8936170212766;33;35.1063829787234;0;0;0;0;FALSE;0.03;0.05;0.15;0.08;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"349";747;38;111;865;866;867;2016;2401;"6512Z";"12";"ERCAC";"42";100;0;376;115;2018;3274;529;59.0401785714286;88;9.82142857142857;279;31.1383928571429;617;68.8616071428571;279;31.1383928571429;896;100;0;0;FALSE;0.05;0;0;0;0;0;0.05;0;0;0;0;0;0.05;0;0;0;0;0;FALSE;FALSE;FALSE
"35";5376;191;578;2047;806;2893;2016;2244;"4520A";"12";"ERCAC";"8";95.9479251423922;4.05207485760781;3017;906;2018;242786;3703;60.2603742880391;693;11.2774613506916;1749;28.4621643612693;2310;37.5915378356387;3835;62.4084621643613;6145;100;0;0;FALSE;0.03;0;NA;NA;0;0.1;0.03;0;NA;NA;0;0.1;0.03;0;NA;NA;0;0.1;FALSE;FALSE;FALSE
"350";2;0;0;868;NA;NA;1982;14655;NA;"12";"ERCAC";"27";100;0;2;2;1986;14655;2;100;0;0;0;0;1;50;1;50;2;100;0;0;FALSE;0;0;0;0.1;0.15;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"351";0;3;0;870;NA;NA;2013;3605;NA;NA;"ERCAC";"27";100;0;2;2;2013;3605;2;66.6666666666667;1;33.3333333333333;0;0;2;66.6666666666667;1;33.3333333333333;3;100;0;0;FALSE;0.04;0;0;0.1;0.2;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"352";0;25;0;872;871;NA;2017;1963;"275E";NA;"ERCAC";"27";100;0;6;3;2014;853;18;72;7;28;0;0;14;56;11;44;25;100;0;0;FALSE;NA;0;0;0;0.02;0.06;NA;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"353";0;28;0;873;NA;NA;2013;3315;NA;NA;"ERCAC";"27";100;0;23;14;2014;5395;16;57.1428571428571;11;39.2857142857143;1;3.57142857142857;15;53.5714285714286;13;46.4285714285714;0;0;0;0;FALSE;0.05;0.2;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"354";2;0;0;876;NA;NA;1997;9449;NA;"12";"ERCAC";"27";100;0;0;0;1999;7701;2;100;0;0;0;0;1;50;1;50;0;0;0;0;FALSE;0.05;0.1;0.15;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"355";10;0;0;883;621;NA;2018;1779;NA;"12";"ERCAC";"27";100;0;2;2;2019;1534;6;60;4;40;0;0;5;50;5;50;4;40;0;0;FALSE;0.01;0;0;0;0.02;0.25;0.01;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"356";2;0;0;877;NA;NA;2003;7258;NA;"12";"ERCAC";"27";100;0;2;1;2003;7258;1;50;1;50;0;0;1;50;1;50;0;0;0;0;FALSE;0.15;0.02;0.2;0.04;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"357";6;5;0;878;NA;NA;1999;8685;"8710A";"12";"ERCAC";"27";100;0;6;5;2001;15524;9;81.8181818181818;2;18.1818181818182;0;0;7;63.6363636363636;4;36.3636363636364;0;0;0;0;FALSE;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"358";8;0;0;879;NA;NA;1988;12646;NA;"12";"ERCAC";"27";100;0;5;5;1990;19577;7;87.5;1;12.5;0;0;5;62.5;3;37.5;0;0;0;0;FALSE;0.03;0;0;0.1;0.2;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"359";3;1;0;880;NA;NA;1999;8400;NA;"12";"ERCAC";"27";100;0;1;1;1999;15597;2;50;1;25;1;25;3;75;1;25;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"36";16;12;0;52;NA;NA;2016;2510;"4939A";"11";"ER11";"3";100;0;12;4;2012;4670;16;57.1428571428571;8;28.5714285714286;4;14.2857142857143;10;35.7142857142857;18;64.2857142857143;28;100;0;0;FALSE;0.04;0;0.15;0.06;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"360";10;80;0;881;NA;NA;1995;9731;NA;"12";"ERCAC";"27";100;0;57;46;2001;11522;66;73.3333333333333;24;26.6666666666667;0;0;56;62.2222222222222;34;37.7777777777778;0;0;0;0;FALSE;0.025;0;0;0;0.05;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"361";3;0;0;882;NA;NA;1996;9815;NA;"12";"ERCAC";"27";100;0;0;0;1998;6393;2;66.6666666666667;1;33.3333333333333;0;0;1;33.3333333333333;2;66.6666666666667;0;0;0;0;FALSE;0.04;0.05;0.05;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"362";2;0;0;884;NA;NA;1998;9025;NA;"12";"ERCAC";"27";100;0;0;0;2002;5236;2;100;0;0;0;0;1;50;1;50;0;0;0;0;FALSE;0;0.1;0.15;0.1;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"363";0;2;0;887;NA;NA;1989;12312;NA;NA;"ERCAC";"27";100;0;1;1;1989;11351;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"364";154;0;0;888;NA;NA;1998;8903;NA;"12";"ERCAC";"27";100;0;138;113;2001;6284;116;75.3246753246753;29;18.8311688311688;9;5.84415584415584;34;22.0779220779221;120;77.9220779220779;154;100;0;0;FALSE;0.03;0;0;0;0.02;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"365";0;12;0;889;NA;NA;1987;12982;NA;NA;"ERCAC";"27";100;0;7;5;1995;10790;10;83.3333333333333;2;16.6666666666667;0;0;7;58.3333333333333;5;41.6666666666667;0;0;0;0;FALSE;0.2;0.02;0;0.1;0.15;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"366";0;3;0;893;NA;NA;1994;10211;NA;NA;"ERCAC";"27";100;0;2;2;1999;4748;2;66.6666666666667;0;0;1;33.3333333333333;2;66.6666666666667;1;33.3333333333333;3;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"367";2434;161;297;894;895;NA;2019;1026;"5610A";"75";"ERCAC";"43";100;0;1658;580;2020;33561;2091;72.3029045643154;219;7.57261410788382;582;20.1244813278008;1053;36.4107883817427;1839;63.5892116182573;2892;100;0;0;TRUE;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"368";747;50;95;896;898;899;2018;1622;"5610A";"75";"ERCAC";"27";72.5336322869955;27.4663677130045;637;106;2019;33956;419;46.9730941704036;204;22.8699551569507;269;30.1569506726457;379;42.4887892376682;513;57.5112107623318;641;71.8609865470852;0;0;TRUE;0.03;0;0;0;0.02;0.13;0.03;0;0;0;0.02;0.13;0.03;0;0;0;0.02;0.13;FALSE;FALSE;FALSE
"369";0;1;0;843;NA;NA;2020;1049;NA;NA;"ERCAC";"27";100;0;0;0;2020;9;1;100;0;0;0;0;1;100;0;0;0;0;0;0;TRUE;NA;NA;NA;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"37";0;4;0;55;NA;NA;2006;6162;NA;NA;"ER11";"3";100;0;4;1;2009;3666;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.03;0;0.15;0.06;0.05;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"370";0;12;0;901;NA;NA;2015;2875;NA;NA;"ERCAC";"27";100;0;10;7;2015;4791;8;66.6666666666667;4;33.3333333333333;0;0;6;50;6;50;0;0;0;0;TRUE;0.01;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"371";14;0;0;903;NA;NA;1981;15081;NA;"48";"ERCAC";"27";100;0;7;7;1988;13194;11;78.5714285714286;3;21.4285714285714;0;0;9;64.2857142857143;5;35.7142857142857;14;100;0;0;FALSE;0.2;0.02;0.2;0.1;0.2;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"372";2;0;0;904;NA;NA;1990;11733;NA;"12";"ERCAC";"27";100;0;1;1;1994;8446;1;50;1;50;0;0;1;50;1;50;0;0;0;0;FALSE;0.025;0;0.2;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"373";7;0;0;905;NA;NA;1990;12006;NA;"12";"ERCAC";"27";100;0;3;3;1994;11094;5;71.4285714285714;2;28.5714285714286;0;0;3;42.8571428571429;4;57.1428571428571;0;0;0;0;FALSE;0.05;0;0;0.01;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"374";1;0;0;906;NA;NA;2006;6131;NA;"12";"ERCAC";"27";100;0;0;0;2006;5082;0;0;1;100;0;0;0;0;1;100;0;0;0;0;FALSE;0;0;0;0;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"375";3;0;0;907;NA;NA;1996;9815;NA;"12";"ERCAC";"27";100;0;2;2;2005;7274;3;100;0;0;0;0;3;100;0;0;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"376";2;0;0;908;NA;NA;1979;16024;NA;"12";"ERCAC";"27";100;0;1;1;1979;14426;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0.03;0.02;0;0.1;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"377";0;28;0;911;NA;NA;2008;5219;NA;NA;"ERCAC";"27";100;0;14;7;2008;5127;11;39.2857142857143;11;39.2857142857143;6;21.4285714285714;16;57.1428571428571;12;42.8571428571429;28;100;0;0;FALSE;0.04;0;0;0;0.1;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"378";0;26;0;912;NA;NA;2012;3880;NA;NA;"ERCAC";"27";100;0;10;5;2012;3424;18;69.2307692307692;8;30.7692307692308;0;0;12;46.1538461538462;14;53.8461538461538;0;0;0;0;FALSE;0.1;0.2;0.15;0.04;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"379";2;0;0;916;NA;NA;2003;7258;NA;"12";"ERCAC";"27";100;0;1;1;2003;7030;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"38";0;232;0;56;NA;NA;1999;8660;"132Z";"11";"ER11";"2";100;0;174;67;2004;7046;164;70.6896551724138;54;23.2758620689655;14;6.03448275862069;72;31.0344827586207;160;68.9655172413793;0;0;0;0;FALSE;NA;NA;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"380";0;60;0;917;NA;NA;2011;4336;NA;NA;"ERCAC";"27";100;0;28;18;2014;2254;36;60;24;40;0;0;26;43.3333333333333;34;56.6666666666667;0;0;0;0;FALSE;0.025;0;0.05;0.04;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"381";0;120;0;919;NA;NA;2003;7258;NA;NA;"ERCAC";"27";100;0;52;38;2003;6252;89;74.1666666666667;27;22.5;4;3.33333333333333;80;66.6666666666667;40;33.3333333333333;0;0;0;0;FALSE;0.025;0;0;0;0.02;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"382";0;4;0;920;NA;NA;2003;7258;NA;NA;"ERCAC";"27";100;0;4;3;2003;7258;3;75;1;25;0;0;1;25;3;75;0;0;0;0;FALSE;0.04;0;0.2;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"383";364;0;0;931;930;NA;1995;10149;NA;"75";"ERCAC";"27";100;0;216;162;2002;9053;253;69.5054945054945;53;14.5604395604396;58;15.9340659340659;224;61.5384615384615;140;38.4615384615385;364;100;0;0;FALSE;0.04;0;0;0;0.02;0.08;0.04;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"384";23;0;0;937;NA;NA;1988;12432;NA;"46";"ERCAC";"27";100;0;7;5;2002;2498;12;52.1739130434783;4;17.3913043478261;7;30.4347826086957;16;69.5652173913043;7;30.4347826086957;23;100;0;0;FALSE;0.1;0.02;0;0.01;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"385";0;30;0;938;NA;NA;2014;3181;NA;NA;"ERCAC";"27";100;0;24;8;2014;3240;20;66.6666666666667;6;20;4;13.3333333333333;22;73.3333333333333;8;26.6666666666667;30;100;0;0;FALSE;0.04;0;0;0.08;0.15;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"386";148;4;31;939;NA;NA;2021;683;"5829C";NA;"ERCAC";"27";100;0;100;26;2017;683;88;48.0874316939891;36;19.672131147541;59;32.2404371584699;90;49.1803278688525;93;50.8196721311475;183;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"387";512;0;0;940;NA;NA;2000;8354;NA;"48";"ERCAC";"27";100;0;438;158;2000;8354;350;68.359375;136;26.5625;26;5.078125;300;58.59375;212;41.40625;512;100;0;0;FALSE;0.03;0;0;0.01;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"388";0;26;0;941;NA;NA;2012;3940;NA;NA;"ERCAC";"27";100;0;18;11;2013;3240;15;57.6923076923077;11;42.3076923076923;0;0;13;50;13;50;0;0;0;0;FALSE;0.1;0.02;0.01;0.015;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"389";21;0;0;942;NA;NA;1989;12067;NA;"46";"ERCAC";"27";100;0;11;10;1999;8660;15;71.4285714285714;2;9.52380952380952;4;19.047619047619;18;85.7142857142857;3;14.2857142857143;21;100;0;0;FALSE;0.01;0;0;0.01;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"39";7529;1048;636;2809;2460;1335;2017;2007;"8411Z";"24";"ERCAC";"5";100;0;5500;1687;2018;350352;5292;57.4405731032237;1473;15.9882774340606;2448;26.5711494627157;4698;50.9931618365353;4515;49.0068381634647;9213;100;0;0;FALSE;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;FALSE;FALSE;FALSE
"390";22;0;0;943;944;NA;2009;5066;NA;"12";"ERCAC";"27";100;0;6;2;2008;3652;10;45.4545454545455;6;27.2727272727273;6;27.2727272727273;6;27.2727272727273;16;72.7272727272727;22;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"391";0;2;0;945;NA;NA;1990;12006;NA;NA;"ERCAC";"27";100;0;0;0;1990;10957;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0.025;0;0;0;0.03;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"392";0;121;0;946;NA;NA;1990;12006;NA;NA;"ERCAC";"27";100;0;87;66;1997;12006;86;71.0743801652893;35;28.9256198347107;0;0;60;49.5867768595041;61;50.4132231404959;121;100;0;0;FALSE;0.01;0;0;0.015;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"393";0;105;0;947;NA;NA;2005;6376;NA;NA;"ERCAC";"27";100;0;85;57;2007;1887;65;61.9047619047619;40;38.0952380952381;0;0;47;44.7619047619048;58;55.2380952380952;105;100;0;0;FALSE;0.04;0;0;0;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"394";62;7;9;948;NA;NA;2019;1233;"4391A";"12";"ERCAC";"27";100;0;50;20;2017;92;33;42.3076923076923;17;21.7948717948718;28;35.8974358974359;31;39.7435897435897;47;60.2564102564103;78;100;0;0;FALSE;0.04;0;0;0.015;0.04;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"395";21;0;0;949;NA;NA;1994;10514;NA;"75";"ERCAC";"27";100;0;16;11;1999;10514;12;57.1428571428571;5;23.8095238095238;4;19.047619047619;14;66.6666666666667;7;33.3333333333333;21;100;0;0;FALSE;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"396";0;11;0;635;950;NA;2013;3424;"1812Z";NA;"ERCAC";"27";100;0;10;5;2016;3424;6;54.5454545454545;4;36.3636363636364;1;9.09090909090909;4;36.3636363636364;7;63.6363636363636;6;54.5454545454545;0;0;FALSE;0.04;0;0;0;0.15;0.06;0.04;0;0;0;0.15;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"397";0;6;0;951;NA;NA;2008;5432;NA;NA;"ERCAC";"27";100;0;6;4;2008;5127;4;66.6666666666667;2;33.3333333333333;0;0;3;50;3;50;0;0;0;0;FALSE;0.01;0;0;0;0.04;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"398";0;6;0;952;NA;NA;2014;3089;"4649Z";NA;"ERCAC";"27";100;0;6;2;2014;2997;4;66.6666666666667;0;0;2;33.3333333333333;4;66.6666666666667;2;33.3333333333333;6;100;0;0;FALSE;0.03;0.02;0.2;0.04;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"399";0;881;0;958;956;955;2014;3150;NA;NA;"ERCAC";"27";100;0;712;242;2012;745;581;65.9477866061294;294;33.3711691259932;6;0.681044267877412;501;56.8671963677639;380;43.1328036322361;881;100;0;0;FALSE;0.04;0.02;0.01;0;0.02;0.1;0.04;0.02;0.01;0;0.02;0.1;0.04;0.02;0.01;0;0.02;0.1;FALSE;FALSE;FALSE
"4";0;16;0;4;NA;NA;1978;16389;NA;NA;"ER11";"3";100;0;16;4;2004;5250;8;50;8;50;0;0;8;50;8;50;16;100;0;0;FALSE;0.05;0.05;0;0;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"40";0;0;8;60;NA;NA;2014;3089;"7990Z";NA;"ER11";"3";100;0;0;0;2018;365;4;50;2;25;2;25;4;50;4;50;8;100;0;0;FALSE;0.03;0;0.2;0.1;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
