"Lien_E";"Code_ape";"Departement";"Regroup1";"Regroup4";"Produit_max";"Nb_pers_2018";"Nb_fam_2018";"Base_2018";"Option_2018";"Actifs_2018";"Non_actifs_2018";"Portabilite_2018";"Asspri_2018";"Conjoint_2018";"Enfants_2018";"Femmes_2018";"Hommes_2018";"Respo_2018";"Non_respo_2018";"Index_2018";"Tps_adh_E_par_L_2018";"Tps_adh_P_par_L_2018";"Nb_pers_2019";"Nb_fam_2019";"Base_2019";"Option_2019";"Actifs_2019";"Non_actifs_2019";"Portabilite_2019";"Asspri_2019";"Conjoint_2019";"Enfants_2019";"Femmes_2019";"Hommes_2019";"Respo_2019";"Non_respo_2019";"Index_2019";"Tps_adh_E_par_L_2019";"Tps_adh_P_par_L_2019";"Nb_pers_2020";"Nb_fam_2020";"Base_2020";"Option_2020";"Actifs_2020";"Non_actifs_2020";"Portabilite_2020";"Asspri_2020";"Conjoint_2020";"Enfants_2020";"Femmes_2020";"Hommes_2020";"Respo_2020";"Non_respo_2020";"Index_2020";"Tps_adh_E_par_L_2020";"Tps_adh_P_par_L_2020";"Nego_2020";"Nb_pers_2021";"Nb_fam_2021";"Base_2021";"Option_2021";"Actifs_2021";"Non_actifs_2021";"Portabilite_2021";"Asspri_2021";"Conjoint_2021";"Enfants_2021";"Femmes_2021";"Hommes_2021";"Respo_2021";"Non_respo_2021";"Index_2021";"Tps_adh_E_par_L_2021";"Tps_adh_P_par_L_2021";"Nego_2021";"Nb_pers_2022";"Nb_fam_2022";"Base_2022";"Option_2022";"Actifs_2022";"Non_actifs_2022";"Portabilite_2022";"Asspri_2022";"Conjoint_2022";"Enfants_2022";"Femmes_2022";"Hommes_2022";"Respo_2022";"Non_respo_2022";"Index_2022";"Index_2023";"Tps_adh_E_par_L_2022";"Tps_adh_P_par_L_2022";"Nego_2022";"VIP"
"148";NA;"66";"ER66";"17";"416";2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;12;11.7;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;13;12.7;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;14;13.7;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;15;14.7;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;NA;16;15.7;FALSE;FALSE
"149";NA;"66";"ER66";"17";"418";127;99;127;0;0;99;0;99;28;0;83;44;127;0;0.025;119.1;17.6;119;96;119;0;0;96;0;96;23;0;77;42;119;0;0;120.1;18.6;113;91;113;0;0;91;0;91;22;0;73;40;113;0;0;121.1;19.6;FALSE;102;84;102;0;0;84;0;84;18;0;67;35;102;0;0;122.1;20.6;FALSE;94;79;94;0;0;79;0;79;15;0;63;31;94;0;0.02;0.16;123.1;21.6;FALSE;FALSE
"15";"8710A";"19";"ERCAC";"5";"435";1219;907;1219;0;608;283;9;900;186;133;622;597;1219;0;NA;2.8;2.6;1138;850;1138;0;585;251;10;846;166;126;580;558;1138;0;0;3.6;3.4;1173;860;1173;0;609;239;8;856;158;159;602;571;1173;0;0.01;4.3;4;FALSE;1121;824;1121;0;595;222;6;823;146;152;577;544;1121;0;0;5.3;4.6;FALSE;1051;776;1051;0;587;185;3;775;127;149;543;508;1051;0;0.03;0.08;6.4;5.5;FALSE;FALSE
"150";"8810C";"66";"ER66";"17";"419";48;40;48;0;39;1;0;40;2;6;17;31;48;0;NA;119.1;13;51;44;51;0;43;1;0;44;2;5;19;32;51;0;NA;120.1;12.2;41;34;41;0;32;2;0;34;2;5;15;26;41;0;NA;121.1;11.8;FALSE;34;31;34;0;29;2;0;31;1;2;12;22;34;0;NA;122.1;12.7;FALSE;31;28;31;0;26;2;0;28;1;2;10;21;31;0;NA;NA;123.1;13.4;FALSE;FALSE
"151";"853C";"66";"ER66";"17";"420";9;9;9;0;9;0;0;9;0;0;3;6;9;0;NA;9;9;8;8;8;0;8;0;0;8;0;0;2;6;8;0;NA;10;10;7;7;7;0;7;0;0;7;0;0;2;5;7;0;NA;11;11;FALSE;7;7;7;0;7;0;0;7;0;0;2;5;7;0;NA;12;12;FALSE;6;6;6;0;6;0;0;6;0;0;2;4;6;0;NA;NA;13;13;FALSE;FALSE
"152";NA;NA;"ERMNSPF";"22";"422";28;19;5;23;14;0;5;19;1;8;21;7;28;0;NA;2.5;2.2;30;22;8;22;19;0;2;21;1;8;22;8;30;0;NA;3;2.5;37;26;9;28;23;0;3;26;1;10;24;13;37;0;NA;3.8;2.6;FALSE;44;29;7;37;27;0;2;29;3;12;27;17;44;0;NA;4.5;2.9;FALSE;53;30;7;46;30;0;0;30;5;18;33;20;53;0;NA;0.25;5.3;3.2;FALSE;FALSE
"153";"634C";NA;"ER31";"24";"429";76;42;76;0;0;42;0;42;21;13;45;31;0;76;0.01;20.1;13.6;69;40;69;0;0;40;0;40;19;10;41;28;0;69;NA;21.1;14.8;66;39;66;0;0;39;0;39;19;8;40;26;0;66;NA;22.1;15.9;FALSE;59;35;59;0;0;35;0;35;16;8;36;23;0;59;NA;23.1;17.1;FALSE;43;28;43;0;0;28;0;28;13;2;26;17;0;43;NA;0.06;24.1;17.9;FALSE;FALSE
"154";NA;NA;"ER31";"24";"432";15;10;15;0;10;0;0;10;4;1;9;6;0;15;NA;7;5;15;10;15;0;10;0;0;10;4;1;9;6;0;15;NA;8;6;15;10;15;0;10;0;0;10;4;1;9;6;0;15;NA;9;7;FALSE;15;10;15;0;10;0;0;10;4;1;9;6;0;15;NA;10;8;FALSE;15;10;15;0;10;0;0;10;4;1;9;6;0;15;NA;NA;11;9;FALSE;FALSE
"155";NA;NA;"ER31";"5";"438";51;35;51;0;0;34;0;34;16;1;26;25;51;0;NA;1.5;4.2;49;34;49;0;0;33;0;33;16;0;24;25;49;0;NA;2.5;4.6;52;34;52;0;0;34;0;34;18;0;25;27;52;0;NA;3.5;5.3;FALSE;49;34;49;0;0;33;0;33;16;0;24;25;49;0;NA;4.5;5.8;FALSE;43;30;43;0;0;29;0;29;14;0;21;22;43;0;NA;NA;5.5;6.8;FALSE;FALSE
"156";"321C";NA;"ER31";"24";"443";101;58;101;0;50;3;5;58;15;28;50;51;101;0;0.01;11.9;7.7;122;70;122;0;66;2;2;70;17;35;55;67;122;0;0;12.9;6.6;109;56;109;0;50;2;4;56;16;37;52;57;109;0;NA;13.9;7.2;FALSE;110;60;110;0;53;3;4;60;14;36;52;58;110;0;0;14.9;7.7;FALSE;98;52;98;0;49;3;0;52;12;34;44;54;98;0;0.02;0.08;15.9;8.5;FALSE;TRUE
"157";"284A";NA;"ER31";"24";"463";5;3;5;0;0;3;0;3;2;0;3;2;0;5;NA;10;4.7;5;3;5;0;0;3;0;3;2;0;3;2;0;5;NA;11;5.7;5;3;5;0;0;3;0;3;2;0;3;2;0;5;NA;12;6.7;FALSE;4;2;4;0;0;2;0;2;2;0;2;2;0;4;NA;13;7.7;FALSE;4;2;4;0;0;2;0;2;2;0;2;2;0;4;NA;NA;14;8.7;FALSE;FALSE
"158";"4941A";NA;"ER31";"24";"469";20;9;20;0;0;1;8;9;3;8;9;11;20;0;NA;3.6;3.3;6;3;6;0;0;1;2;3;1;2;2;4;6;0;NA;4;5.3;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;5;8;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;6;9;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;1;0;NA;NA;7;10;FALSE;FALSE
"159";"4110A";NA;"ER31";"13";"476";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;6;4;6;0;3;0;0;3;2;1;2;4;0;6;NA;1;1;FALSE;5;3;5;0;3;0;0;3;1;1;2;3;0;5;NA;NA;2;2;FALSE;FALSE
"16";"4332A";"19";"ERCAC";"5";"2444";164;122;164;0;105;10;6;121;13;30;79;85;164;0;0.05;2.4;2.2;192;142;192;0;126;9;6;141;16;35;84;108;192;0;0;3.3;3;265;208;265;0;192;12;2;206;20;39;103;162;265;0;0.01;4.4;3.2;FALSE;256;193;256;0;179;11;1;191;24;41;95;161;256;0;0;5.5;3.9;FALSE;233;172;233;0;159;10;1;170;24;39;89;144;233;0;0.05;0.2;6.5;4.8;FALSE;FALSE
"160";"741C";NA;"ER31";"25";"477";3;3;3;0;3;0;0;3;0;0;2;1;3;0;NA;10.5;4.5;3;3;3;0;3;0;0;3;0;0;2;1;3;0;NA;11.5;5.5;3;3;3;0;3;0;0;3;0;0;2;1;3;0;NA;12.5;6.5;FALSE;5;4;5;0;4;0;0;4;1;0;3;2;5;0;NA;13.5;4.9;FALSE;4;3;4;0;3;0;0;3;1;0;3;1;4;0;NA;NA;14.5;5.1;FALSE;FALSE
"161";NA;NA;"ER31";"24";"480";36;33;36;0;33;0;0;33;1;2;12;24;0;36;NA;7;6.5;20;16;20;0;16;0;0;16;2;2;10;10;0;20;NA;8;7;21;17;21;0;17;0;0;17;2;2;10;11;0;21;NA;9;7.6;FALSE;16;14;16;0;14;0;0;14;1;1;9;7;0;16;NA;10;9.3;FALSE;17;15;17;0;15;0;0;15;1;1;9;8;0;17;NA;NA;11;9.8;FALSE;FALSE
"162";"2442Z";NA;"ER31";"24";"481";7;4;7;0;0;4;0;4;3;0;3;4;0;7;NA;6;3;7;4;7;0;0;4;0;4;3;0;3;4;0;7;NA;7;4;5;3;5;0;0;3;0;3;2;0;2;3;0;5;NA;8;5.2;FALSE;5;3;5;0;0;3;0;3;2;0;2;3;0;5;NA;9;6.2;FALSE;5;3;5;0;0;3;0;3;2;0;2;3;0;5;NA;NA;10;7.2;FALSE;FALSE
"163";"4778A";NA;"ER31";"25";"483";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;9;0.5;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;NA;10;1.5;FALSE;FALSE
"164";"4334Z";NA;"ER31";"25";"489";2;2;2;0;2;0;0;2;0;0;0;2;2;0;NA;5;5;2;2;2;0;2;0;0;2;0;0;0;2;2;0;NA;6;6;2;2;2;0;2;0;0;2;0;0;0;2;2;0;NA;7;7;FALSE;2;2;2;0;2;0;0;2;0;0;0;2;2;0;NA;8;8;FALSE;2;2;2;0;2;0;0;2;0;0;0;2;2;0;NA;NA;9;9;FALSE;FALSE
"165";NA;NA;"ER31";"25";"491";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;1;1;1;0;0;0;1;1;0;0;0;1;1;0;NA;7;0.6;FALSE;1;1;1;0;0;0;1;1;0;0;0;1;1;0;NA;NA;8;1.6;FALSE;FALSE
"166";"9001Z";NA;"ER31";"25";"496";5;3;5;0;2;0;1;3;1;1;2;3;5;0;NA;4.2;2.4;3;2;3;0;2;0;0;2;0;1;1;2;3;0;NA;5.2;4.1;3;2;3;0;2;0;0;2;0;1;1;2;3;0;NA;6.2;5.1;FALSE;3;2;3;0;2;0;0;2;0;1;1;2;3;0;NA;7.2;6.1;FALSE;3;2;3;0;2;0;0;2;0;1;1;2;3;0;NA;NA;8.2;7.1;FALSE;FALSE
"167";"4651Z";NA;"ER31";"25";"497";207;93;207;0;80;4;6;90;47;70;93;114;207;0;0.025;3;3.1;235;101;235;0;84;4;13;101;51;83;101;134;235;0;0;4;3.4;234;101;234;0;90;4;7;101;55;78;99;135;234;0;NA;5;4;FALSE;248;107;248;0;99;2;5;106;61;81;106;142;248;0;NA;6;4.5;FALSE;252;107;252;0;102;2;3;107;61;84;110;142;252;0;NA;0.13;7;5;FALSE;TRUE
"168";"4752A";NA;"ER31";"25";"498";1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;4;4;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;5;5;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;6;6;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;7;7;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;NA;8;8;FALSE;FALSE
"169";"4511Z";NA;"ER31";"26";"499";2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;3;2.7;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;4;3.7;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;5;4.7;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;6;5.7;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;NA;7;6.7;FALSE;FALSE
"17";NA;NA;"ER11";"3";"18";3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;11;11.1;3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;12;12.1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;13;13.2;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;14;14.2;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;1;0;NA;NA;15;15.2;FALSE;FALSE
"170";"5221Z";NA;"ER31";"24";"500";10;7;10;0;6;0;1;7;2;1;3;7;10;0;NA;4;3;9;5;9;0;5;0;0;5;2;2;4;5;9;0;NA;5;3.4;14;5;14;0;5;0;0;5;3;6;7;7;14;0;NA;6;2.8;FALSE;14;5;14;0;5;0;0;5;3;6;7;7;14;0;NA;7;3.8;FALSE;13;5;13;0;5;0;0;5;3;5;6;7;13;0;NA;NA;8;4.3;FALSE;FALSE
"171";"4520A";NA;"ER31";"24";"502";1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;3.8;2.9;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;4.8;3.9;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;5.8;4.9;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;6.8;5.9;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;NA;7.8;6.9;FALSE;FALSE
"172";"1813Z";NA;"ER31";"13";"503";2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;3.3;3.3;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;4.3;4.3;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;5.3;5.3;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;6.3;6.3;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;NA;7.3;7.3;FALSE;FALSE
"173";"9499Z";"12";"ERCAC";"27";"505";155;90;155;0;17;73;0;90;46;19;75;80;155;0;0.03;8.2;6.5;148;86;148;0;17;69;0;86;45;17;71;77;148;0;0;9.2;7.5;145;86;145;0;17;69;0;86;44;15;69;76;145;0;0;10.2;8.5;FALSE;144;86;144;0;18;68;0;86;43;15;67;77;144;0;0;11.1;9.1;FALSE;141;85;141;0;18;67;0;85;42;14;65;76;141;0;0.02;0.1;12.1;10.1;FALSE;FALSE
"174";"2443Z";"12";"ERCAC";"27";"506";2214;1609;2214;0;606;985;0;1591;587;36;1303;911;2214;0;0.03;24.6;14.7;2054;1519;2054;0;572;932;0;1504;523;27;1222;832;2054;0;0;25.7;15.9;1921;1438;1921;0;553;870;0;1423;477;21;1157;764;1921;0;0;26.7;16.8;FALSE;1807;1362;1807;0;520;827;0;1347;440;20;1103;704;1807;0;0.01;27.7;17.7;FALSE;1680;1277;1680;0;490;772;0;1262;404;14;1039;641;1680;0;0.03;0.15;28.6;18.6;FALSE;FALSE
"175";"2443Z";"12";"ERCAC";"27";"507";1112;778;1112;0;255;520;0;775;320;17;600;512;1069;43;0.025;17.3;12.2;1057;745;1057;0;241;500;1;742;303;12;565;492;1014;43;0;18.3;13.3;1009;714;1009;0;236;476;1;713;287;9;544;465;966;43;0;19.3;14.4;FALSE;950;678;950;0;226;452;0;678;267;5;515;435;912;38;0;20.4;15.5;FALSE;915;658;915;0;221;437;0;658;255;2;498;417;878;37;0.02;0.08;21.3;16.5;FALSE;FALSE
"176";"2443Z";"12";"ERCAC";"27";"508";1603;1262;1603;0;783;466;0;1249;344;10;1012;591;1603;0;0.05;48;20.9;1483;1180;1483;0;731;436;0;1167;309;7;946;537;1483;0;0.05;48.8;21.6;1330;1071;1330;0;663;396;0;1059;266;5;857;473;1330;0;0.05;49.6;22.8;FALSE;1208;985;1208;0;612;361;0;973;230;5;783;425;1208;0;0.04;50.6;23.6;FALSE;1087;899;1087;0;565;324;0;889;194;4;712;375;1087;0;0.05;0.16;51.6;24.7;FALSE;FALSE
"177";"2443Z";"12";"ERCAC";"27";"509";20;18;20;0;7;7;0;14;6;0;2;18;0;20;NA;28.4;21.7;17;16;17;0;7;7;0;14;3;0;2;15;0;17;NA;29.3;23.6;15;14;15;0;6;7;0;13;2;0;2;13;0;15;NA;29.8;23.3;FALSE;15;14;15;0;6;7;0;13;2;0;2;13;0;15;NA;30.8;24.3;FALSE;14;13;14;0;6;6;0;12;2;0;2;12;0;14;NA;NA;31.5;25.2;FALSE;FALSE
"178";"7010Z";"12";"ERCAC";"27";"510";11;10;11;0;3;5;0;8;3;0;4;7;0;11;NA;23.2;23.3;10;9;10;0;3;5;0;8;2;0;4;6;0;10;NA;23.8;24;8;7;8;0;3;4;0;7;1;0;4;4;0;8;NA;24.4;22.4;FALSE;6;6;6;0;3;3;0;6;0;0;3;3;0;6;NA;26.3;22.8;FALSE;6;6;6;0;3;3;0;6;0;0;3;3;0;6;NA;NA;27.3;23.8;FALSE;FALSE
"179";"7010Z";"12";"ERCAC";"27";"511";34;30;34;0;3;23;0;26;8;0;25;9;0;34;NA;24.5;15.5;31;28;31;0;3;22;0;25;6;0;24;7;0;31;NA;26.2;17.5;29;26;29;0;2;21;0;23;6;0;22;7;0;29;NA;27.1;17.7;FALSE;23;20;23;0;1;16;0;17;6;0;17;6;0;23;NA;28.3;18.8;FALSE;22;19;22;0;1;16;0;17;5;0;17;5;0;22;NA;NA;29.2;20.4;FALSE;FALSE
"18";"1013A";"12";"ERCAC";"5";"2755";1845;1056;1845;0;944;56;45;1045;267;533;876;969;1845;0;0.03;2.4;2.2;1923;1123;1923;0;1014;60;37;1111;271;541;917;1006;1923;0;0;3.1;2.9;2189;1264;2189;0;1126;93;38;1257;334;598;1055;1134;2189;0;0.01;3.9;3.2;FALSE;2258;1314;2258;0;1172;94;41;1307;338;613;1087;1171;2258;0;0;4.9;3.8;FALSE;2178;1284;2178;0;1162;92;24;1278;317;583;1054;1124;2178;0;0.03;0.15;5.9;4.6;FALSE;FALSE
"180";"2932Z";NA;"ERCAC";"27";"514";440;324;440;0;0;324;0;324;116;0;225;215;434;6;0.04;7.5;7.5;414;304;414;0;0;304;0;304;110;0;210;204;409;5;0;8.5;8.5;397;291;397;0;0;291;0;291;106;0;201;196;392;5;0;9.5;9.5;FALSE;365;270;365;0;0;270;0;270;95;0;186;179;362;3;0.01;10.5;10.5;FALSE;343;256;343;0;0;256;0;256;87;0;176;167;340;3;0.03;0.16;11.5;11.5;FALSE;FALSE
"181";"2932Z";"12";"ERCAC";"27";"514";12;8;12;0;0;8;0;8;3;1;7;5;12;0;NA;12.4;9.5;10;8;10;0;0;8;0;8;2;0;6;4;10;0;NA;13.4;10.4;9;8;9;0;0;8;0;8;1;0;6;3;9;0;NA;14.4;11.4;FALSE;9;8;9;0;0;8;0;8;1;0;6;3;9;0;NA;15.4;12.4;FALSE;9;8;9;0;0;8;0;8;1;0;6;3;9;0;NA;NA;16.4;13.4;FALSE;FALSE
"182";"5813Z";NA;"ERCAC";"27";"524";8;7;8;0;0;7;0;7;1;0;3;5;0;8;NA;11.5;10.6;7;6;7;0;0;6;0;6;1;0;3;4;0;7;NA;12.5;11.5;6;6;6;0;0;6;0;6;0;0;3;3;0;6;NA;13.5;12.3;FALSE;4;4;4;0;0;4;0;4;0;0;2;2;0;4;NA;14.5;13.4;FALSE;2;2;2;0;0;2;0;2;0;0;1;1;0;2;NA;NA;15.5;13.8;FALSE;FALSE
"184";"8899B";"12";"ERCAC";"27";"548";24;19;24;0;6;13;0;19;4;1;16;8;24;0;NA;9.7;11;22;17;22;0;5;12;0;17;4;1;15;7;22;0;NA;10.9;12.5;22;17;22;0;5;12;0;17;4;1;15;7;22;0;NA;11.9;13.5;FALSE;20;17;20;0;5;12;0;17;3;0;13;7;20;0;NA;12.7;14.5;FALSE;20;17;20;0;5;12;0;17;3;0;13;7;20;0;NA;NA;13.7;15.5;FALSE;FALSE
"185";"8720A";NA;"ERCAC";"27";"528";3;3;3;0;0;3;0;3;0;0;3;0;0;3;NA;19.8;12.4;3;3;3;0;0;3;0;3;0;0;3;0;0;3;NA;20.8;13.4;3;3;3;0;0;3;0;3;0;0;3;0;0;3;NA;21.8;14.4;FALSE;3;3;3;0;0;3;0;3;0;0;3;0;0;3;NA;22.8;15.4;FALSE;3;3;3;0;0;3;0;3;0;0;3;0;0;3;NA;NA;23.8;16.4;FALSE;FALSE
"186";"8542Z";NA;"ERCAC";"27";"529";30;26;30;0;0;21;0;21;8;1;19;11;30;0;NA;10;7.3;27;24;27;0;0;19;0;19;7;1;18;9;27;0;NA;11;8.4;25;23;25;0;0;19;0;19;5;1;18;7;25;0;NA;12;9.2;FALSE;50;37;50;0;0;37;0;37;12;1;35;15;50;0;NA;12.5;5.2;FALSE;50;37;50;0;0;37;0;37;12;1;35;15;50;0;NA;NA;13.5;6.2;FALSE;FALSE
"187";"2443Z";"12";"ERCAC";"27";"533";72;70;72;0;37;19;0;56;16;0;48;24;0;72;NA;30.9;24.3;63;61;63;0;35;16;0;51;12;0;43;20;0;63;NA;31.9;25.4;60;58;60;0;35;16;0;51;9;0;41;19;0;60;NA;32.8;26.4;FALSE;52;50;52;0;29;15;0;44;8;0;37;15;0;52;NA;33.6;27.3;FALSE;41;40;41;0;22;14;0;36;5;0;30;11;0;41;NA;NA;34.4;27.6;FALSE;FALSE
"188";"2443Z";"12";"ERCAC";"27";"534";9;9;9;0;4;4;0;8;1;0;7;2;0;9;NA;34.3;32.5;7;7;7;0;4;2;0;6;1;0;6;1;0;7;NA;36.4;34.6;6;6;6;0;4;1;0;5;1;0;6;0;0;6;NA;37.2;34.5;FALSE;5;5;5;0;4;0;0;4;1;0;5;0;0;5;NA;38.1;34.1;FALSE;4;4;4;0;3;0;0;3;1;0;4;0;0;4;NA;NA;39.8;33.6;FALSE;FALSE
"189";"8810A";NA;"ERCAC";"27";"535";22;14;22;0;0;14;0;14;6;2;14;8;0;22;NA;8;7;20;13;20;0;0;13;0;13;5;2;12;8;0;20;NA;9;8;13;10;13;0;0;10;0;10;3;0;8;5;0;13;NA;10;9;FALSE;10;7;10;0;0;7;0;7;3;0;6;4;0;10;NA;11;10.2;FALSE;7;5;7;0;0;5;0;5;2;0;4;3;0;7;NA;NA;12;11.3;FALSE;FALSE
"190";"8720A";NA;"ERCAC";"27";"538";4;3;4;0;0;3;0;3;0;1;2;2;0;4;NA;6.8;6.2;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;7.8;7;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;8.8;8;FALSE;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;9.8;9;FALSE;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;NA;10.8;10;FALSE;FALSE
"191";"7022Z";"33";"ERCAC";"28";"539";615;325;615;0;284;7;27;318;52;245;299;316;615;0;0;1.5;1.7;709;367;709;0;318;7;29;354;68;287;340;369;709;0;0;2.4;2;739;379;739;0;334;5;26;365;82;292;345;394;739;0;NA;3.4;2.5;FALSE;999;511;999;0;468;4;32;504;102;393;477;522;999;0;0;3.9;2.4;FALSE;899;478;899;0;434;5;21;460;87;352;444;455;899;0;0;0;5.2;3;FALSE;FALSE
"192";NA;"46";"ERCAC";"27";"540";36;20;36;0;20;0;0;20;4;12;15;21;36;0;NA;7.5;6;31;20;31;0;19;0;1;20;2;9;11;20;31;0;NA;2;6.5;36;24;36;0;19;0;5;24;1;11;11;25;36;0;NA;3;5.8;FALSE;37;23;37;0;19;0;4;23;2;12;12;25;37;0;NA;4;6.3;FALSE;29;19;29;0;19;0;0;19;2;8;10;19;29;0;NA;NA;11.5;8.6;FALSE;FALSE
"194";"4759A";"60";"ERCAC";"27";"542";20;7;20;0;7;0;0;7;6;7;8;12;0;20;NA;16.9;14.2;19;7;19;0;7;0;0;7;6;6;8;11;0;19;NA;17.9;15.4;19;7;19;0;7;0;0;7;6;6;8;11;0;19;NA;18.9;16.4;FALSE;15;6;15;0;6;0;0;6;5;4;7;8;0;15;NA;19.9;16.7;FALSE;15;6;15;0;6;0;0;6;5;4;7;8;0;15;NA;NA;20.9;17.7;FALSE;FALSE
"195";"8899B";"46";"ERCAC";"27";"543";70;64;70;0;64;0;0;64;4;2;40;30;70;0;NA;22;11.7;59;54;59;0;54;0;0;54;3;2;35;24;59;0;NA;23;12;51;49;51;0;49;0;0;49;1;1;28;23;51;0;NA;24;13.5;FALSE;45;44;45;0;44;0;0;44;0;1;25;20;45;0;NA;25;14.8;FALSE;32;30;32;0;30;0;0;30;1;1;17;15;32;0;NA;NA;26;14.2;FALSE;FALSE
"196";"4939B";"12";"ERCAC";"27";"544";317;212;317;0;173;23;10;206;39;72;123;194;317;0;0.04;5;2.4;320;217;320;0;179;22;11;212;37;71;130;190;320;0;0.02;5.6;3.1;300;219;300;0;182;22;7;211;38;51;119;181;300;0;0;6.6;3;FALSE;475;329;475;0;277;27;11;315;60;100;192;283;475;0;0;7.4;1.8;FALSE;516;354;516;0;314;26;10;350;58;108;201;315;516;0;0.03;0.13;8.3;2.4;FALSE;TRUE
"198";"521B";"12";"ERCAC";"27";"776";182;128;182;0;66;62;0;128;47;7;116;66;182;0;0.04;11.8;9.7;166;117;166;0;59;58;0;117;45;4;103;63;166;0;0.02;12.8;10.8;156;110;156;0;56;54;0;110;43;3;97;59;156;0;0.01;13.8;11.8;FALSE;148;105;148;0;53;52;0;105;40;3;92;56;148;0;0.01;15.2;12.8;FALSE;136;98;136;0;48;50;0;98;35;3;87;49;136;0;0.02;0.06;16;13.7;FALSE;FALSE
"199";"9499Z";"76";"ERCAC";"5";"549";96;75;96;0;58;0;17;75;7;14;65;31;96;0;NA;3.1;1.6;117;77;117;0;63;0;13;76;15;26;76;41;117;0;NA;4.1;1.7;113;69;113;0;59;0;8;67;14;32;72;41;113;0;NA;5.1;1.9;TRUE;132;91;132;0;79;0;9;88;7;37;82;50;132;0;0;6.1;2;FALSE;126;80;126;0;69;0;11;80;7;39;75;51;126;0;0.03;0.1;7.1;2.6;FALSE;TRUE
"2";NA;NA;"ER11";"2";"2";20;15;20;0;0;15;0;15;5;0;11;9;20;0;NA;42.5;11.6;15;11;15;0;0;11;0;11;4;0;8;7;15;0;NA;43.5;12.5;15;11;15;0;0;11;0;11;4;0;8;7;15;0;NA;44.5;13.5;FALSE;22;16;22;0;0;16;0;16;6;0;12;10;22;0;NA;45.5;9.5;FALSE;22;16;22;0;0;16;0;16;6;0;12;10;22;0;NA;NA;46.5;10.5;FALSE;FALSE
"20";NA;NA;"ER11";"3";"24";13;7;13;0;0;7;0;7;6;0;7;6;13;0;NA;40.5;11.4;12;7;12;0;0;7;0;7;5;0;6;6;12;0;NA;41.5;12.4;12;7;12;0;0;7;0;7;5;0;6;6;12;0;NA;42.5;13.4;FALSE;12;7;12;0;0;7;0;7;5;0;6;6;12;0;NA;43.5;14.4;FALSE;12;7;12;0;0;7;0;7;5;0;6;6;12;0;NA;NA;44.5;15.4;FALSE;FALSE
