"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo_percent";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"864";1;0;0;"1826";NA;NA;19.8;NA;NA;"ER34";"69";1;0;1;1;1;1;1;1;1;1;1;1;19.8;1;100;0;0;0;0;1;100;0;0;0;100;FALSE;0.3;0.2;0.2;0.1;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"865";1;0;0;"1827";NA;NA;19.7;NA;NA;"ER34";"69";1;0;1;1;0;0;0;0;0;0;0;0;15.4;1;100;0;0;0;0;1;100;0;0;0;100;FALSE;0.01;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"866";3;0;0;"1828";NA;NA;19.7;NA;NA;"ER34";"69";3;0;3;2;3;2;3;2;3;2;3;2;18.3;2;66.6666666666667;1;33.3333333333333;0;0;1;33.3333333333333;2;66.6666666666667;0;100;FALSE;0.025;0;0;0;0.15;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"867";1;0;0;"1829";NA;NA;15.9;NA;NA;"ER34";"69";1;0;1;1;1;1;1;1;1;1;1;1;9.8;1;100;0;0;0;0;0;0;1;100;0;100;FALSE;0.025;0.02;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"868";2;0;0;"1830";NA;NA;16.9;NA;NA;"ER34";"69";2;0;2;2;2;2;2;2;2;2;2;2;16.9;2;100;0;0;0;0;1;50;1;50;0;100;FALSE;0.03;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"869";1;0;0;"1831";NA;NA;16.9;NA;NA;"ER34";"69";1;0;1;1;1;1;1;1;0;0;0;0;6.5;1;100;0;0;0;0;0;0;1;100;0;100;FALSE;0.1;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"87";4;0;0;"306";NA;NA;123;"4939A";"66";"ER66";"17";4;0;2;1;2;1;2;1;2;1;2;1;21.9;2;50;2;50;0;0;2;50;2;50;100;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"870";3;0;0;"1832";NA;NA;13.5;NA;NA;"ER34";"69";3;0;3;1;2;1;2;1;2;1;2;1;9.3;1;33.3333333333333;1;33.3333333333333;1;33.3333333333333;2;66.6666666666667;1;33.3333333333333;0;100;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"871";14;0;0;"1833";NA;NA;28.9;"6512Z";NA;"ER34";"69";14;0;7;7;7;7;7;7;7;7;4;4;13.2;14;100;0;0;0;0;10;71.4285714285714;4;28.5714285714286;0;100;FALSE;0.04;0;0.2;0.08;0.15;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"872";2;0;0;"1834";NA;NA;29.1;NA;NA;"ER34";"69";2;0;1;1;1;1;1;1;1;1;1;1;28.9;2;100;0;0;0;0;2;100;0;0;0;100;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"873";4;0;0;"1835";NA;NA;28.9;NA;NA;"ER34";"69";4;0;2;2;2;2;2;2;2;2;1;1;28.9;4;100;0;0;0;0;2;50;2;50;0;100;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"874";2;0;0;"1836";NA;NA;17.9;NA;NA;"ER34";"69";2;0;1;1;1;1;1;1;1;1;0;0;16;2;100;0;0;0;0;0;0;2;100;0;100;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"875";6;0;0;"1837";NA;NA;28.9;NA;NA;"ER34";"69";6;0;3;3;3;3;2;2;2;2;0;0;15;6;100;0;0;0;0;6;100;0;0;0;100;FALSE;0.05;0.15;0.2;0.1;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"876";76;3020;0;"1841";"1843";"1838";1.9;NA;NA;"CPM";"70";3096;0;0;0;0;0;0;0;1510;914;1422;861;32.8;1848;59.6899224806201;976;31.5245478036176;272;8.78552971576227;1754;56.6537467700258;1342;43.3462532299742;100;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;FALSE;FALSE;FALSE
"877";0;5;0;"1929";"1839";NA;1.9;NA;NA;"CPM";"71";5;0;0;0;0;0;0;0;5;3;5;3;3.1;3;60;2;40;0;0;3;60;2;40;100;0;FALSE;NA;NA;NA;NA;0.03;0.06;NA;NA;NA;NA;0.03;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"878";96;4;0;"1840";NA;NA;1.9;NA;NA;"CPM";"72";100;0;0;0;0;0;0;0;48;20;49;20;3.7;42;42;26;26;32;32;50;50;50;50;100;0;FALSE;NA;NA;NA;NA;0.2;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"879";0;5;0;"1844";"1872";NA;1.9;NA;NA;"CPM";"73";0;100;0;0;0;0;0;0;5;3;5;3;3.8;3;60;2;40;0;0;3;60;2;40;100;0;FALSE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"88";2;0;0;"309";NA;NA;16.5;"6910Z";"66";"ER66";"17";2;0;1;1;1;1;1;1;1;1;0;0;14;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"880";0;3428;0;"1858";"1951";"1859";1.9;NA;NA;"CPM";"74";2866;16.3943990665111;0;0;0;0;0;0;1684;961;1552;897;2.3;1932;56.3593932322054;1218;35.5309218203034;278;8.10968494749125;1626;47.4329054842474;1802;52.5670945157526;80.9801633605601;19.0198366394399;TRUE;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;FALSE;FALSE;FALSE
"881";0;34;0;"1891";"1892";"1890";1.9;NA;NA;"CPM";"75";34;0;0;0;0;0;0;0;22;12;21;12;3.2;20;58.8235294117647;10;29.4117647058824;4;11.7647058823529;20;58.8235294117647;14;41.1764705882353;100;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;FALSE;FALSE;FALSE
"882";0;124;0;"1894";NA;NA;1.9;NA;NA;"CPM";"76";124;0;0;0;0;0;0;0;61;47;59;45;1.9;94;75.8064516129032;30;24.1935483870968;0;0;80;64.5161290322581;44;35.4838709677419;100;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"883";0;48;0;"1898";"1899";"1897";1.9;NA;NA;"CPM";"77";48;0;0;0;0;0;0;0;36;22;27;15;0;33;68.75;8;16.6666666666667;7;14.5833333333333;34;70.8333333333333;14;29.1666666666667;100;0;FALSE;NA;NA;NA;NA;0.2;0.06;NA;NA;NA;NA;0.2;0.06;NA;NA;NA;NA;0.2;0.06;FALSE;FALSE;FALSE
"884";0;1;0;"1900";NA;NA;1.9;NA;NA;"CPM";"77";1;0;0;0;0;0;0;0;1;1;0;0;0;1;100;0;0;0;0;0;0;1;100;100;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"885";162;165;17;"1905";"1907";"1906";1.9;NA;NA;"CPM";"78";344;0;0;0;0;0;0;0;156;98;132;80;2.1;197;57.2674418604651;91;26.453488372093;56;16.2790697674419;146;42.4418604651163;198;57.5581395348837;100;0;TRUE;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;0;0.18;FALSE;FALSE;FALSE
"886";64;7;6;"1980";"1910";NA;1.9;NA;NA;"CPM";"99";77;0;0;0;0;0;0;0;43;22;41;22;5.3;39;50.6493506493506;11;14.2857142857143;27;35.0649350649351;42;54.5454545454545;35;45.4545454545455;100;0;FALSE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"887";113;2;6;"1973";"1912";"1974";1.9;NA;NA;"CPM";"80";121;0;0;0;0;0;0;0;105;79;99;73;1.2;89;73.5537190082645;1;0.826446280991736;31;25.6198347107438;93;76.8595041322314;28;23.1404958677686;100;0;TRUE;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;FALSE;FALSE;FALSE
"888";5490;162;0;"1954";"1955";"1913";1.9;NA;NA;"CPM";"81";212;96.2491153573956;0;0;0;0;0;0;2787;1493;2633;1417;4;3002;53.1139419674452;1082;19.1436659589526;1568;27.7423920736023;3538;62.5973106864827;2114;37.4026893135173;2.86624203821656;97.1337579617834;TRUE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;FALSE;FALSE;FALSE
"889";590;516;0;"1919";"1920";"1918";1.9;NA;NA;"CPM";"82";1106;0;0;0;0;0;0;0;534;266;479;242;2.3;544;49.1862567811935;314;28.3905967450271;248;22.4231464737794;518;46.8354430379747;588;53.1645569620253;100;0;TRUE;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;FALSE;FALSE;FALSE
"89";22;0;0;"313";NA;NA;15.1;"4638A";"66";"ER66";"3";22;0;7;3;7;3;7;3;10;4;10;4;1.1;8;36.3636363636364;4;18.1818181818182;10;45.4545454545455;10;45.4545454545455;12;54.5454545454545;100;0;FALSE;0.025;0;0;0.1;0.05;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"890";385;54;12;"1977";"1925";NA;1.9;NA;NA;"CPM";"83";451;0;0;0;0;0;0;0;200;120;181;104;3.1;256;56.7627494456763;66;14.6341463414634;129;28.6031042128603;317;70.2882483370288;134;29.7117516629712;100;0;TRUE;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"891";0;52;0;"1926";"1927";NA;1.9;NA;NA;"CPM";"84";52;0;0;0;0;0;0;0;52;37;52;37;1.9;37;71.1538461538462;15;28.8461538461538;0;0;32;61.5384615384615;20;38.4615384615385;100;0;FALSE;NA;NA;NA;NA;0.02;0.08;NA;NA;NA;NA;0.02;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"892";0;2;0;"1928";NA;NA;1.9;NA;NA;"CPM";"85";2;0;0;0;0;0;0;0;1;1;1;1;1.9;2;100;0;0;0;0;2;100;0;0;100;0;TRUE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"893";248;35;8;"1967";"1958";"1932";1.8;"8810A";"68";"CPM";"86";291;0;0;0;0;0;0;0;245;138;257;133;20.3;155;53.2646048109966;47;16.1512027491409;89;30.5841924398625;152;52.233676975945;139;47.766323024055;100;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;FALSE;FALSE;FALSE
"894";420;53;6;"1936";"1935";"1937";1.9;NA;NA;"CPM";"87";479;0;0;0;0;0;0;0;279;161;245;141;16.1;276;57.6200417536534;86;17.9540709812109;117;24.4258872651357;185;38.6221294363257;294;61.3778705636743;100;0;FALSE;NA;NA;NA;NA;0.02;0.16;NA;NA;NA;NA;0.02;0.16;NA;NA;NA;NA;0.02;0.16;FALSE;FALSE;FALSE
"895";0;44;0;"1941";"1940";NA;1.9;NA;NA;"CPM";"88";44;0;0;0;0;0;0;0;22;15;19;14;1.9;30;68.1818181818182;12;27.2727272727273;2;4.54545454545455;18;40.9090909090909;26;59.0909090909091;100;0;FALSE;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"896";1064;1257;48;"1943";"1942";"1996";1.9;NA;NA;"CPM";"89";2369;0;0;0;0;0;0;0;1489;989;1437;944;8.8;1557;65.7239341494301;417;17.6023638666104;395;16.6737019839595;1498;63.2334318277754;871;36.7665681722246;100;0;FALSE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;FALSE;FALSE;FALSE
"897";73;0;0;"1946";"1947";NA;1.9;NA;NA;"CPM";"90";73;0;0;0;0;0;0;0;72;36;73;36;1.9;36;49.3150684931507;5;6.84931506849315;32;43.8356164383562;45;61.6438356164384;28;38.3561643835616;100;0;FALSE;NA;NA;NA;NA;0.03;0.25;NA;NA;NA;NA;0.03;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"898";0;19;0;"1948";NA;NA;1.9;NA;NA;"CPM";"91";19;0;0;0;0;0;0;0;17;10;17;9;1.9;10;52.6315789473684;9;47.3684210526316;0;0;9;47.3684210526316;10;52.6315789473684;100;0;FALSE;NA;NA;NA;NA;0.1;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"899";18;0;0;"1956";"1957";NA;1.9;NA;NA;"CPM";"93";18;0;0;0;0;0;0;0;9;4;9;4;1.9;8;44.4444444444444;2;11.1111111111111;8;44.4444444444444;6;33.3333333333333;12;66.6666666666667;100;0;FALSE;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"9";74;0;0;"9";NA;NA;13.5;"8720A";"11";"ER11";"3";74;0;73;52;56;43;49;39;45;34;34;25;82.2;53;71.6216216216216;14;18.9189189189189;7;9.45945945945946;45;60.8108108108108;29;39.1891891891892;0;100;FALSE;0.041;0;0.035;0.03;0.035;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"90";6;0;0;"315";NA;NA;23.4;"911A";"66";"ER66";"17";6;0;3;2;3;2;3;2;3;2;3;2;21.9;4;66.6666666666667;0;0;2;33.3333333333333;4;66.6666666666667;2;33.3333333333333;100;0;FALSE;0.01;0;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"900";2560;670;224;"1963";"1962";"1964";1.9;NA;NA;"CPM";"94";3454;0;0;0;0;0;0;0;1507;785;1441;738;0.8;1738;50.3184713375796;685;19.8320787492762;1031;29.8494499131442;1911;55.3271569195136;1543;44.6728430804864;100;0;TRUE;NA;NA;NA;NA;0.01;0.13;NA;NA;NA;NA;0.01;0.13;NA;NA;NA;NA;0.01;0.13;FALSE;FALSE;FALSE
"901";2;0;0;"1969";NA;NA;1.9;NA;NA;"CPM";"95";2;0;0;0;0;0;0;0;1;1;1;1;1.9;2;100;0;0;0;0;2;100;0;0;100;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"902";44;36;2;"1970";"1971";NA;1.9;NA;NA;"CPM";"96";82;0;0;0;0;0;0;0;82;42;77;39;1.9;42;51.219512195122;20;24.390243902439;20;24.390243902439;36;43.9024390243902;46;56.0975609756098;100;0;FALSE;NA;NA;NA;NA;0.04;0.1;NA;NA;NA;NA;0.04;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"903";802;0;72;"1975";"1976";"1972";1.9;NA;NA;"CPM";"97";874;0;0;0;0;0;0;0;312;121;363;138;1.5;320;36.6132723112128;201;22.9977116704806;353;40.3890160183066;373;42.6773455377574;501;57.3226544622426;100;0;TRUE;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;FALSE;FALSE;FALSE
"904";39;0;7;"1979";"1978";NA;1.9;NA;NA;"CPM";"98";46;0;0;0;0;0;0;0;23;12;13;6;0.2;19;41.304347826087;6;13.0434782608696;21;45.6521739130435;30;65.2173913043478;16;34.7826086956522;100;0;FALSE;NA;NA;NA;NA;0.02;0.25;NA;NA;NA;NA;0.02;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"905";4;0;0;"1981";NA;NA;1.9;NA;NA;"CPM";"100";4;0;0;0;0;0;0;0;2;1;2;1;1.9;2;50;2;50;0;0;2;50;2;50;100;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"906";14;0;0;"1982";"1983";NA;1.9;NA;NA;"CPM";"101";14;0;0;0;0;0;0;0;12;9;10;8;1.9;11;78.5714285714286;1;7.14285714285714;2;14.2857142857143;3;21.4285714285714;11;78.5714285714286;100;0;FALSE;NA;NA;NA;NA;0.1;0.08;NA;NA;NA;NA;0.1;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"907";24;18;4;"2014";"2015";"2014";1.9;"4778A";NA;"MJ";"106";46;0;0;0;0;0;0;0;23;17;20;15;6.7;34;73.9130434782609;4;8.69565217391304;8;17.3913043478261;30;65.2173913043478;16;34.7826086956522;100;0;FALSE;NA;NA;NA;NA;0.06;0.1;NA;NA;NA;NA;0.06;0.1;NA;NA;NA;NA;0.06;0.1;FALSE;FALSE;FALSE
"908";113;0;6;"2012";"2011";"2016";1.9;"4619B";NA;"MUTIMJ";"107";119;0;0;0;0;0;0;0;56;44;52;41;20.2;93;78.1512605042017;6;5.04201680672269;20;16.8067226890756;66;55.4621848739496;53;44.5378151260504;100;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;FALSE;FALSE;FALSE
"909";1;0;0;"2013";NA;NA;1.9;"4752A";NA;"MJ";"108";0;100;0;0;0;0;0;0;1;1;1;1;1.9;1;100;0;0;0;0;0;0;1;100;100;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"91";8;0;0;"316";NA;NA;22.9;NA;"66";"ER66";"17";8;0;4;3;3;3;3;3;3;3;3;3;21.9;6;75;0;0;2;25;6;75;2;25;100;0;FALSE;0.01;0;0;0.1;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"910";3398;0;0;"2098";"2876";"2741";7.1;"9499Z";"11";"ERCAC";"5";3398;0;1231;812;1392;912;1445;957;1409;955;1366;931;64;2228;65.5679811653914;1168;34.3731606827546;2;0.0588581518540318;1950;57.386698057681;1448;42.613301942319;100;0;FALSE;0.05;0.05;0.05;0.06;0.05;0.16;0.05;0.05;0.05;0.06;0.05;0.16;0.05;0.05;0.05;0.06;0.05;0.16;FALSE;FALSE;FALSE
"911";664;7;101;"2026";"2031";"2027";5.1;"8121Z";NA;"ERCAC";"109";772;0;171;113;167;122;168;113;180;126;170;124;14;518;67.0984455958549;80;10.3626943005181;174;22.5388601036269;435;56.3471502590674;337;43.6528497409326;100;0;FALSE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE
"912";480;0;0;"2028";NA;NA;4.9;"6831Z";"24";"ERCAC";"110";480;0;103;50;127;62;156;72;186;86;207;101;3.8;238;49.5833333333333;86;17.9166666666667;156;32.5;254;52.9166666666667;226;47.0833333333333;100;0;TRUE;NA;0.02;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"913";10;0;0;"2035";NA;NA;8.4;"4676Z";"66";"ER66";"3";10;0;5;3;5;3;5;3;5;3;5;3;15.4;6;60;0;0;4;40;0;0;10;100;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"914";36;0;0;"2036";NA;NA;15.3;"011G";"11";"ER11";"3";36;0;14;7;14;7;15;8;13;7;13;7;7;18;50;8;22.2222222222222;10;27.7777777777778;18;50;18;50;100;0;FALSE;0.03;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"915";0;2;0;"2038";NA;NA;13.8;"2562B";"66";"ER66";"3";2;0;1;1;1;1;1;1;1;1;1;1;13.8;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0.01;0.15;0.03;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"916";8;0;2;"2039";"324";NA;5.9;"6920Z";NA;"ER66";"3";10;0;4;1;4;1;5;2;4;1;3;1;0.3;4;40;2;20;4;40;6;60;4;40;100;0;FALSE;0.01;0;0;0;0.2;0.25;0.01;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"917";0;7;0;"2040";NA;NA;3.9;NA;NA;"ER11";"3";7;0;1;1;1;1;3;3;3;3;3;3;3;7;100;0;0;0;0;7;100;0;0;100;0;FALSE;0.04;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"918";0;10;0;"90";NA;NA;14.9;NA;NA;"ER11";"2";10;0;5;4;5;4;5;4;4;3;4;3;11.1;6;60;4;40;0;0;4;40;6;60;0;100;FALSE;0.05;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"919";12;0;0;"2041";NA;NA;14.9;"2790Z";"11";"ER11";"3";12;0;6;3;6;3;6;3;6;3;6;3;14.9;6;50;2;16.6666666666667;4;33.3333333333333;4;33.3333333333333;8;66.6666666666667;100;0;FALSE;0.025;0.05;NA;NA;NA;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"92";4;0;0;"319";NA;NA;22;"4332B";"66";"ER66";"17";4;0;2;2;2;2;2;2;2;2;2;2;14.9;4;100;0;0;0;0;0;0;4;100;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"920";134;3;4;"2046";"809";NA;2.9;NA;"19";"ERCAC";"5";141;0;50;20;44;19;42;20;46;23;43;22;1;65;46.0992907801418;30;21.2765957446809;46;32.6241134751773;64;45.3900709219858;77;54.6099290780142;100;0;FALSE;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"921";574;45;51;"2080";"2079";NA;6.9;"4519Z";"12";"ERCAC";"111";670;0;217;112;215;115;217;117;213;116;200;111;6.7;362;54.0298507462687;113;16.865671641791;195;29.1044776119403;248;37.0149253731343;422;62.9850746268657;100;0;TRUE;0.025;0;0;0;0.02;0.06;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"922";178;9;38;"2177";"53";NA;6.9;"9499Z";NA;"ERCAC";"5";225;0;50;31;57;34;52;34;70;47;72;49;0.2;153;68;24;10.6666666666667;48;21.3333333333333;173;76.8888888888889;52;23.1111111111111;100;0;FALSE;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"923";213;4;55;"2185";"2217";"2186";4.2;"4771Z";"12";"ERCAC";"112";272;0;61;43;59;41;66;48;81;59;82;60;53.1;191;70.2205882352941;21;7.72058823529412;60;22.0588235294118;199;73.1617647058823;73;26.8382352941176;100;0;FALSE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE
"924";14;0;0;"2191";NA;NA;14.8;"4941B";NA;"ER11";"3";14;0;7;2;5;1;5;1;5;1;3;1;13.7;4;28.5714285714286;4;28.5714285714286;6;42.8571428571429;8;57.1428571428571;6;42.8571428571429;100;0;FALSE;0.03;0;0;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"925";684;13;81;"2193";"2195";"2196";5.4;"8891A";"34";"ERCAC";"113";778;0;49;30;200;113;235;129;243;131;245;138;19.5;429;55.1413881748072;64;8.22622107969152;285;36.6323907455013;566;72.7506426735219;212;27.2493573264781;100;0;FALSE;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0;FALSE;FALSE;FALSE
"926";0;6;0;"2206";NA;NA;4.9;"9601A";NA;"ERCAC";"5";6;0;2;2;2;2;2;2;2;2;2;2;3.9;6;100;0;0;0;0;3;50;3;50;100;0;FALSE;0.03;0.02;0.05;0.1;0.15;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"927";36;0;0;"2227";NA;NA;14.7;"7022Z";"11";"ER11";"3";36;0;16;4;17;5;17;5;18;6;17;5;14.7;12;33.3333333333333;6;16.6666666666667;18;50;16;44.4444444444444;20;55.5555555555556;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"928";1375;2;296;"2317";"2235";"2304";3.3;"9312Z";"24";"ERCAC";"114";1673;0;50;36;68;47;454;252;561;342;544;315;27.1;997;59.593544530783;230;13.747758517633;446;26.658696951584;651;38.9121338912134;1022;61.0878661087866;100;0;FALSE;NA;0;NA;NA;0;0;NA;0;NA;NA;0;0;NA;0;NA;NA;0;0;FALSE;FALSE;FALSE
