"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adh_E_au_L";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE_percent";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Anciennete_pers_ds_L";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022";"Actifs.f";"Non_actifs.f";"Portabilite.f";"Annee_adh_E_au_L.f";"Region";"Anciennete_pers_ds_L.f";"Prod1_Ind2018.f";"Prod1_Ind2019.f";"Prod1_Ind2020.f";"Prod1_Ind2021.f";"Prod1_Ind2022.f";"Prod1_Ind2023.f";"Prod2_Ind2018.f";"Prod2_Ind2019.f";"Prod2_Ind2020.f";"Prod2_Ind2021.f";"Prod2_Ind2022.f";"Prod2_Ind2023.f";"Prod3_Ind2018.f";"Prod3_Ind2019.f";"Prod3_Ind2020.f";"Prod3_Ind2021.f";"Prod3_Ind2022.f";"Prod3_Ind2023.f"
"287";0;23;0;"749";NA;NA;2014;3254;"4651Z";NA;"ERCAC";"27";100;0;9;5;7;5;7;5;7;5;7;5;2016;3254;13;56.5217391304348;8;34.7826086956522;2;8.69565217391304;12;0.03;0;0.01;0.01;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"288";14;0;0;"754";"755";NA;1990;11930;NA;"12";"ERCAC";"27";100;0;14;12;14;12;14;12;13;11;13;11;1992;6541;12;85.7142857142857;2;14.2857142857143;0;0;10;0.05;0;0;0.06;0.02;0.08;0.05;0;0;0.06;0.02;0.08;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(1.99e+03,2e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"289";0;574;0;"757";NA;NA;2012;3985;NA;NA;"ERCAC";"27";100;0;286;195;273;189;254;181;238;169;219;160;2012;3985;392;68.2926829268293;182;31.7073170731707;0;0;342;0.03;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(100,1e+03]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"29";4;0;0;"37";NA;NA;2006;5995;"8621Z";"11";"ER11";"2";100;0;2;1;2;1;2;1;2;1;2;1;2006;5995;2;50;2;50;0;0;2;0.025;0;0;0;0.15;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"290";36;0;0;"759";NA;NA;1998;9098;NA;"48";"ERCAC";"27";100;0;18;16;15;14;14;13;9;9;7;7;2008;4350;32;88.8888888888889;4;11.1111111111111;0;0;16;0.04;0.2;0.2;0.04;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"291";166;0;0;"760";NA;NA;2014;3254;NA;"12";"ERCAC";"27";100;0;83;47;63;36;54;33;52;32;47;30;2009;5811;94;56.6265060240964;38;22.8915662650602;34;20.4819277108434;68;0.025;0;0;0.01;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"292";2;0;0;"762";NA;NA;2002;7394;NA;"48";"ERCAC";"27";100;0;1;1;1;1;1;1;1;1;1;1;2002;7394;2;100;0;0;0;0;0;0.03;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"293";0;0;6;"550";NA;NA;2019;1428;"6920Z";NA;"ERCAC";"5";100;0;0;0;2;2;2;2;1;1;1;1;2019;212;6;100;0;0;0;0;6;0.03;0;0.01;0;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"294";206;3;0;"763";NA;NA;2016;2524;"6920Z";"75";"ERCAC";"5";100;0;53;36;62;41;73;47;71;45;76;45;2018;2524;123;58.8516746411483;12;5.74162679425837;74;35.4066985645933;130;0.025;0;0.02;0;0.02;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"75";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"295";6;0;0;"767";NA;NA;2014;3254;NA;"12";"ERCAC";"27";100;0;3;2;3;2;3;2;1;1;1;1;2015;2526;4;66.6666666666667;2;33.3333333333333;0;0;2;0.01;0;0;0.015;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"296";16;0;0;"768";NA;NA;1991;11655;NA;"12";"ERCAC";"27";100;0;16;11;9;8;5;4;4;3;4;3;2003;3287;11;68.75;1;6.25;4;25;10;0.025;0;0;0.01;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"297";0;31;0;"770";NA;NA;2014;3254;NA;NA;"ERCAC";"27";100;0;15;9;15;9;12;8;12;8;12;8;2015;972;18;58.0645161290323;10;32.258064516129;3;9.67741935483871;17;0.025;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"298";0;7;0;"770";NA;NA;2014;3254;NA;NA;"ERCAC";"27";100;0;7;5;4;3;1;1;0;0;0;0;2013;1977;5;71.4285714285714;1;14.2857142857143;1;14.2857142857143;5;0.04;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"299";443;0;0;"770";"773";NA;2013;3619;NA;"12";"ERCAC";"27";100;0;217;125;209;122;197;120;190;116;182;114;2013;1977;251;56.6591422121896;86;19.4130925507901;106;23.9277652370203;245;0.04;0.02;NA;NA;NA;NA;0.04;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"3";832;0;0;"3";NA;NA;2007;5772;"8610Z";"11";"ER11";"2";100;0;826;466;691;402;592;351;505;312;432;273;2008;54583;466;56.0096153846154;128;15.3846153846154;238;28.6057692307692;466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"30";0;4;0;"38";NA;NA;2012;3985;NA;NA;"ER11";"3";100;0;2;1;2;1;2;1;2;1;2;1;2011;3894;2;50;2;50;0;0;2;0.03;0;0;0;0.15;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"300";0;1;0;"771";NA;NA;1995;9921;NA;NA;"ERCAC";"27";100;0;1;1;1;1;1;1;1;1;1;1;1995;9921;1;100;0;0;0;0;0;0;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";NA;"(1.99e+03,2e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"301";0;8;0;"772";NA;NA;1995;9978;NA;NA;"ERCAC";"27";100;0;8;6;8;6;8;6;7;5;5;5;1996;15367;6;75;2;25;0;0;6;0.04;0.02;0.15;0.1;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";NA;"(1.99e+03,2e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"302";32;0;0;"774";NA;NA;1996;9555;NA;"12";"ERCAC";"27";100;0;16;12;16;12;15;12;15;12;12;9;1999;9555;24;75;4;12.5;4;12.5;20;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(1.99e+03,2e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"303";450;16;0;"778";"779";"780";2014;3254;NA;"12";"ERCAC";"27";100;0;177;84;188;88;185;85;193;86;179;80;2016;1854;194;41.6309012875536;103;22.1030042918455;169;36.2660944206009;245;0.03;0;0.03;0.015;0.03;0.1;0.03;0;0.03;0.015;0.03;0.1;0.03;0;0.03;0.015;0.03;0.1;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(10,20]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"304";3;0;0;"781";NA;NA;2011;4350;"8710A";"12";"ERCAC";"27";100;0;3;3;2;2;2;2;2;2;2;2;2011;4199;3;100;0;0;0;0;3;0.2;0.2;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"305";449;0;0;"782";"783";NA;2009;5080;NA;"12";"ERCAC";"27";100;0;235;186;224;176;216;170;198;162;189;157;2009;5080;351;78.173719376392;68;15.1447661469933;30;6.6815144766147;220;0.03;0;0;0.015;0.03;0.15;0.03;0;0;0.015;0.03;0.15;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0,0.05]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"306";0;2;0;"785";NA;NA;2013;3468;"4120A";NA;"ERCAC";"27";100;0;2;1;2;1;2;1;2;1;2;1;2013;3468;1;50;1;50;0;0;1;0.01;0;0;0;0.02;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"307";218;0;0;"791";"795";NA;2005;6282;"8899B";"12";"ERCAC";"27";100;0;103;101;103;101;102;100;98;96;91;89;2009;6009;212;97.2477064220184;0;0;6;2.75229357798165;97;0.025;0;0;0;0.02;0.08;0.025;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"308";4;0;0;"792";NA;NA;2005;6360;"8899B";"12";"ERCAC";"27";100;0;2;2;2;2;2;2;2;2;1;1;2013;365;4;100;0;0;0;0;4;0.15;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"309";6;0;0;"793";NA;NA;2005;6360;"8899B";"12";"ERCAC";"27";100;0;6;6;3;3;3;3;2;2;0;0;2007;3959;6;100;0;0;0;0;3;0;0;0.2;0.1;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"31";0;4;0;"40";NA;NA;2012;3772;"8690A";NA;"ER11";"3";100;0;2;1;2;1;2;1;2;1;2;1;2009;5630;2;50;2;50;0;0;2;0.025;0.2;0.2;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"310";109;0;0;"796";NA;NA;2006;5935;"8899B";"12";"ERCAC";"27";100;0;105;102;84;84;75;75;71;71;62;62;2008;2685;106;97.2477064220184;1;0.917431192660551;2;1.8348623853211;50;0.05;0.05;0.03;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"311";9;0;0;"797";NA;NA;2006;5893;"8899B";"12";"ERCAC";"27";100;0;9;9;8;8;5;5;4;4;0;0;2008;5047;9;100;0;0;0;0;4;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"312";69;0;0;"798";NA;NA;2005;6238;"8899B";"12";"ERCAC";"27";100;0;62;59;52;50;46;45;48;46;37;37;2007;6528;64;92.7536231884058;2;2.89855072463768;3;4.34782608695652;31;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"313";2;0;0;"799";NA;NA;2011;4259;"8899B";"12";"ERCAC";"27";100;0;2;2;1;1;1;1;1;1;0;0;2017;730;2;100;0;0;0;0;1;0.01;0;0.2;0.1;0.05;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"314";10;0;0;"800";NA;NA;2006;5939;"8899B";"12";"ERCAC";"27";100;0;10;10;7;7;5;5;4;4;0;0;2010;4450;10;100;0;0;0;0;7;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"315";0;160;0;"804";"805";NA;2011;4291;"2932Z";"12";"ERCAC";"40";100;0;80;52;30;21;8;6;8;6;8;6;2013;1645;104;65;54;33.75;2;1.25;76;0.3;0.2;0;0;0.02;0.06;0.3;0.2;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(100,1e+03]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"316";0;5;0;"807";NA;NA;2013;3376;NA;NA;"ERCAC";"27";100;0;5;2;2;1;2;1;2;1;2;1;2013;1402;2;40;2;40;1;20;2;0.1;0.02;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"317";0;4;0;"808";NA;NA;2020;1063;NA;NA;"ERCAC";"27";100;0;2;2;2;2;2;2;2;2;2;2;2015;728;4;100;0;0;0;0;0;NA;NA;NA;0;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"318";84;0;14;"811";NA;NA;2017;2158;"8899B";"12";"ERCAC";"41";100;0;33;23;34;26;33;25;32;25;33;26;2018;2158;65;66.3265306122449;5;5.10204081632653;28;28.5714285714286;48;0;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"319";0;6;0;"812";NA;NA;2012;3954;"7010Z";NA;"ERCAC";"27";100;0;3;3;3;3;3;3;3;3;2;2;2017;2342;6;100;0;0;0;0;2;0.15;0.15;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"32";2134;87;387;"41";"42";"43";2016;2036;"8690A";"11";"ERCAC";"7";71.9708588957055;28.0291411042945;601;364;792;493;867;547;1007;627;1123;701;2018;61947;1579;60.5444785276074;302;11.579754601227;727;27.8757668711656;1187;0;-0.05;NA;NA;0;0;0;-0.05;NA;NA;0;0;0;-0.05;NA;NA;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(20,100]";"(100,1e+03]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"320";0;1;0;"813";NA;NA;2014;3195;"7010Z";NA;"ERCAC";"27";100;0;1;1;1;1;1;1;1;1;1;1;2015;2889;1;100;0;0;0;0;0;0.05;0.2;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"321";0;7;0;"814";NA;NA;2010;4684;"7010Z";NA;"ERCAC";"27";100;0;7;6;7;6;5;4;4;4;4;4;2013;4169;6;85.7142857142857;1;14.2857142857143;0;0;5;0.2;0.2;0.03;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"322";1;90;0;"815";NA;NA;1998;9089;"7010Z";"12";"ERCAC";"27";100;0;91;69;88;67;83;62;78;59;71;54;2005;4762;67;73.6263736263736;24;26.3736263736264;0;0;52;0.03;0;0;0.04;0.06;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
